#                                                                                           --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                       accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#               ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NW_025965256.1_RagTag:848873-850198 -            442 23080at314147        -            392   4.1e-08   28.9  14.4   1   1   6.4e-10   1.3e-07   27.3  14.4    23   387    17   392     5   397 0.69 -
NW_025965307.1_RagTag:988946-990586 -            547 23080at314147        -            392   2.2e-07   26.5  11.1   1   2   1.6e-08   3.1e-06   22.7   5.5    16   214    54   255    40   268 0.74 -
NW_025965307.1_RagTag:988946-990586 -            547 23080at314147        -            392   2.2e-07   26.5  11.1   2   2    0.0009      0.18    7.0   0.2   261   297   473   509   458   546 0.73 -
NW_025965314.1_RagTag:120014-121839 -            303 23080at314147        -            392   3.1e-07   26.0  22.1   1   2   1.3e-05    0.0027   13.1  14.1    30   212    17   203     9   214 0.66 -
NW_025965314.1_RagTag:120014-121839 -            303 23080at314147        -            392   3.1e-07   26.0  22.1   2   2   3.5e-07   7.1e-05   18.3   0.9   269   344   225   299   203   302 0.84 -
NW_025965278.1_RagTag:272984-272433 -            184 23080at314147        -            392   0.00059   15.2   2.2   1   1   2.9e-06   0.00059   15.2   2.2   271   341   108   180    98   183 0.77 -
NW_025965151.1_RagTag:195671-193812 -            137 23080at314147        -            392    0.0012   14.2   3.8   1   1   8.3e-06    0.0017   13.7   3.8   274   338    69   133    64   136 0.80 -
NW_025965247.1_RagTag:75018-75260   -             81 23080at314147        -            392    0.0019   13.6   0.1   1   1     1e-05    0.0021   13.4   0.1   272   333    15    78     4    80 0.71 -
contig_67641_pilon:774-58           -            239 23080at314147        -            392    0.0024   13.2   0.2   1   2      0.11        23    0.1   9.7    33   166     3   138     1   146 0.82 -
contig_67641_pilon:774-58           -            239 23080at314147        -            392    0.0024   13.2   0.2   2   2   1.2e-05    0.0024   13.2   0.2   244   296   182   236   155   239 0.76 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/bgerda/guppy_SUP/busco_downloads/lineages/glires_odb10/hmms/23080at314147.hmm
# Target file:     /home/bgerda/guppy_SUP/busco_results/run_glires_odb10/metaeuk_output/initial_results/ragtag.scaffold.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/bgerda/guppy_SUP/busco_results/run_glires_odb10/hmmer_output/initial_run_results/23080at314147.out --cpu 1 /home/bgerda/guppy_SUP/busco_downloads/lineages/glires_odb10/hmms/23080at314147.hmm /home/bgerda/guppy_SUP/busco_results/run_glires_odb10/metaeuk_output/initial_results/ragtag.scaffold.fasta.modified.fas 
# Current dir:     /home/bgerda/guppy_SUP
# Date:            Sun May 21 15:02:27 2023
# [ok]
