#                                                                                           --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                       accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#               ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NW_025965028.1_RagTag:357538-358857 -            372 19129at314147        -            340   9.7e-18   60.7  15.2   1   5   7.5e-18   3.1e-16   55.8   0.0     5   131    17   146    14   174 0.86 -
NW_025965028.1_RagTag:357538-358857 -            372 19129at314147        -            340   9.7e-18   60.7  15.2   2   5      0.17       7.1    2.0   0.5   287   313   261   287   252   303 0.75 -
NW_025965028.1_RagTag:357538-358857 -            372 19129at314147        -            340   9.7e-18   60.7  15.2   3   5     0.049         2    3.7   0.3   287   314   289   316   285   320 0.88 -
NW_025965028.1_RagTag:357538-358857 -            372 19129at314147        -            340   9.7e-18   60.7  15.2   4   5      0.05       2.1    3.7   0.0   290   312   320   342   316   344 0.89 -
NW_025965028.1_RagTag:357538-358857 -            372 19129at314147        -            340   9.7e-18   60.7  15.2   5   5     0.045       1.9    3.9   1.4   284   313   342   371   339   372 0.90 -
NW_025965281.1_RagTag:529223-527331 -            631 19129at314147        -            340   1.7e-12   43.5   0.1   1   3     4e-14   1.7e-12   43.5   0.1     6    83    17    96    13   122 0.86 -
NW_025965281.1_RagTag:529223-527331 -            631 19129at314147        -            340   1.7e-12   43.5   0.1   2   3       1.3        54   -0.9   0.5   290   323   343   376   340   383 0.74 -
NW_025965281.1_RagTag:529223-527331 -            631 19129at314147        -            340   1.7e-12   43.5   0.1   3   3      0.52        22    0.4   0.7   193   228   470   505   460   520 0.76 -
NW_025965359.1_RagTag:203699-204637 -            310 19129at314147        -            340   2.7e-10   36.2   0.0   1   1   1.1e-11   4.4e-10   35.5   0.0    20    87   147   216   135   225 0.87 -
NW_025965359.1_RagTag:203589-206496 -            349 19129at314147        -            340   2.3e-09   33.2   0.0   1   1   8.3e-11   3.5e-09   32.6   0.0    21    87   177   245   164   255 0.87 -
NW_025965289.1_RagTag:81543-82196   -            218 19129at314147        -            340   2.7e-08   29.7  22.9   1   6    0.0043      0.18    7.2   0.0   287   313    20    46    13    48 0.82 -
NW_025965289.1_RagTag:81543-82196   -            218 19129at314147        -            340   2.7e-08   29.7  22.9   2   6    0.0056      0.23    6.8   0.2   287   313    48    74    46    78 0.90 -
NW_025965289.1_RagTag:81543-82196   -            218 19129at314147        -            340   2.7e-08   29.7  22.9   3   6     0.061       2.5    3.4   0.2   212   233    79   101    75   107 0.78 -
NW_025965289.1_RagTag:81543-82196   -            218 19129at314147        -            340   2.7e-08   29.7  22.9   4   6    0.0034      0.14    7.6   3.4   209   242   104   137    93   142 0.79 -
NW_025965289.1_RagTag:81543-82196   -            218 19129at314147        -            340   2.7e-08   29.7  22.9   5   6     0.024         1    4.8   0.1   287   313   160   186   154   189 0.79 -
NW_025965289.1_RagTag:81543-82196   -            218 19129at314147        -            340   2.7e-08   29.7  22.9   6   6   0.00016    0.0066   11.9   0.2   290   313   191   214   185   216 0.84 -
NW_025965250.1_RagTag:151698-54140  -            212 19129at314147        -            340   1.2e-07   27.6  23.3   1   7     0.022      0.92    4.9   0.1   287   315    16    44     7    47 0.84 -
NW_025965250.1_RagTag:151698-54140  -            212 19129at314147        -            340   1.2e-07   27.6  23.3   2   7    0.0018     0.076    8.4   0.1   290   313    47    70    43    74 0.90 -
NW_025965250.1_RagTag:151698-54140  -            212 19129at314147        -            340   1.2e-07   27.6  23.3   3   7   0.00027     0.011   11.2   0.1   290   314    75    99    70   102 0.90 -
NW_025965250.1_RagTag:151698-54140  -            212 19129at314147        -            340   1.2e-07   27.6  23.3   4   7      0.26        11    1.4   0.0   290   313   103   126    99   130 0.69 -
NW_025965250.1_RagTag:151698-54140  -            212 19129at314147        -            340   1.2e-07   27.6  23.3   5   7    0.0044      0.18    7.2   1.3   288   313   129   154   124   163 0.85 -
NW_025965250.1_RagTag:151698-54140  -            212 19129at314147        -            340   1.2e-07   27.6  23.3   6   7      0.18       7.6    1.9   0.3   290   313   159   182   155   186 0.67 -
NW_025965250.1_RagTag:151698-54140  -            212 19129at314147        -            340   1.2e-07   27.6  23.3   7   7    0.0062      0.26    6.7   0.2   287   313   184   210   180   212 0.87 -
NW_025965191.1_RagTag:541275-539223 -            619 19129at314147        -            340   3.6e-07   25.9   0.0   1   1   1.2e-08   5.1e-07   25.4   0.0     5    60    10    65     7   109 0.85 -
NW_025965375.1_RagTag:158129-157515 -            205 19129at314147        -            340   3.9e-07   25.8  25.1   1   7     0.014      0.57    5.6   0.2   289   313    11    35     3    39 0.87 -
NW_025965375.1_RagTag:158129-157515 -            205 19129at314147        -            340   3.9e-07   25.8  25.1   2   7     0.066       2.7    3.3   0.2   212   233    40    62    34    68 0.60 -
NW_025965375.1_RagTag:158129-157515 -            205 19129at314147        -            340   3.9e-07   25.8  25.1   3   7     0.023      0.94    4.9   0.2   289   313    67    91    58    95 0.77 -
NW_025965375.1_RagTag:158129-157515 -            205 19129at314147        -            340   3.9e-07   25.8  25.1   4   7    0.0089      0.37    6.2   0.1   290   313    96   119    92   123 0.90 -
NW_025965375.1_RagTag:158129-157515 -            205 19129at314147        -            340   3.9e-07   25.8  25.1   5   7    0.0049       0.2    7.0   0.1   290   313   124   147   120   151 0.90 -
NW_025965375.1_RagTag:158129-157515 -            205 19129at314147        -            340   3.9e-07   25.8  25.1   6   7      0.07       2.9    3.2   0.1   290   313   152   175   147   178 0.88 -
NW_025965375.1_RagTag:158129-157515 -            205 19129at314147        -            340   3.9e-07   25.8  25.1   7   7   0.00016    0.0069   11.9   0.2   290   313   180   203   175   205 0.91 -
NW_025965301.1_RagTag:107837-107190 -            216 19129at314147        -            340     1e-06   24.5  18.5   1   6    0.0012      0.05    9.1   0.3   285   313    26    54    22    69 0.90 -
NW_025965301.1_RagTag:107837-107190 -            216 19129at314147        -            340     1e-06   24.5  18.5   2   6       0.8        33   -0.2   0.0   291   312    60    82    53    88 0.76 -
NW_025965301.1_RagTag:107837-107190 -            216 19129at314147        -            340     1e-06   24.5  18.5   3   6    0.0011     0.046    9.2   0.3   288   313    86   111    76   114 0.87 -
NW_025965301.1_RagTag:107837-107190 -            216 19129at314147        -            340     1e-06   24.5  18.5   4   6   0.00042     0.017   10.6   0.1   286   313   112   139   109   143 0.88 -
NW_025965301.1_RagTag:107837-107190 -            216 19129at314147        -            340     1e-06   24.5  18.5   5   6    0.0083      0.35    6.3   1.2   286   313   140   167   136   191 0.84 -
NW_025965301.1_RagTag:107837-107190 -            216 19129at314147        -            340     1e-06   24.5  18.5   6   6      0.54        23    0.3   0.1   287   307   196   216   183   216 0.83 -
NW_025965341.1_RagTag:108306-108962 -            219 19129at314147        -            340   1.5e-06   23.9   4.5   1   3     0.024         1    4.8   0.0   288   312    25    49    19    64 0.79 -
NW_025965341.1_RagTag:108306-108962 -            219 19129at314147        -            340   1.5e-06   23.9   4.5   2   3    0.0022      0.09    8.2   0.1   286   311    81   106    68   114 0.85 -
NW_025965341.1_RagTag:108306-108962 -            219 19129at314147        -            340   1.5e-06   23.9   4.5   3   3   0.00021    0.0087   11.5   0.4   280   312   153   190   142   203 0.72 -
NW_025965039.1_RagTag:272612-271716 -            299 19129at314147        -            340   8.2e-06   21.5  27.1   1   7      0.18       7.6    1.9   0.1   284   313    49    78    41    82 0.83 -
NW_025965039.1_RagTag:272612-271716 -            299 19129at314147        -            340   8.2e-06   21.5  27.1   2   7     0.077       3.2    3.1   0.1   289   312    82   105    78   108 0.89 -
NW_025965039.1_RagTag:272612-271716 -            299 19129at314147        -            340   8.2e-06   21.5  27.1   3   7    0.0011     0.046    9.2   0.2   289   313   110   134   105   138 0.88 -
NW_025965039.1_RagTag:272612-271716 -            299 19129at314147        -            340   8.2e-06   21.5  27.1   4   7    0.0082      0.34    6.3   0.2   290   313   139   162   134   181 0.88 -
NW_025965039.1_RagTag:272612-271716 -            299 19129at314147        -            340   8.2e-06   21.5  27.1   5   7      0.15       6.4    2.1   0.1   284   312   189   217   179   223 0.87 -
NW_025965039.1_RagTag:272612-271716 -            299 19129at314147        -            340   8.2e-06   21.5  27.1   6   7    0.0019      0.08    8.4   0.3   287   314   220   247   206   250 0.83 -
NW_025965039.1_RagTag:272612-271716 -            299 19129at314147        -            340   8.2e-06   21.5  27.1   7   7    0.0028      0.12    7.8   0.3   291   313   252   274   248   296 0.73 -
NW_025965166.1_RagTag:131393-130962 -            144 19129at314147        -            340   2.3e-05   20.0  18.4   1   5    0.0074      0.31    6.4   1.4   290   313     8    31     4    40 0.86 -
NW_025965166.1_RagTag:131393-130962 -            144 19129at314147        -            340   2.3e-05   20.0  18.4   2   5      0.12       4.8    2.5   0.1   290   312    36    58    30    64 0.58 -
NW_025965166.1_RagTag:131393-130962 -            144 19129at314147        -            340   2.3e-05   20.0  18.4   3   5    0.0068      0.28    6.6   0.7   287   313    61    87    53    97 0.85 -
NW_025965166.1_RagTag:131393-130962 -            144 19129at314147        -            340   2.3e-05   20.0  18.4   4   5     0.021      0.87    5.0   0.1   290   312    92   114    86   117 0.73 -
NW_025965166.1_RagTag:131393-130962 -            144 19129at314147        -            340   2.3e-05   20.0  18.4   5   5   0.00018    0.0076   11.7   1.0   285   312   115   142   113   144 0.86 -
contig_28105_pilon:1448-873         -            192 19129at314147        -            340   0.00012   17.6  23.2   1   7    0.0074      0.31    6.5   0.0   289   313     5    29     2    32 0.90 -
contig_28105_pilon:1448-873         -            192 19129at314147        -            340   0.00012   17.6  23.2   2   7    0.0079      0.33    6.4   0.3   209   232    31    55    28    59 0.79 -
contig_28105_pilon:1448-873         -            192 19129at314147        -            340   0.00012   17.6  23.2   3   7     0.025         1    4.7   0.1   290   313    62    85    57    88 0.85 -
contig_28105_pilon:1448-873         -            192 19129at314147        -            340   0.00012   17.6  23.2   4   7     0.038       1.6    4.1   0.0   290   312    90   112    86   115 0.76 -
contig_28105_pilon:1448-873         -            192 19129at314147        -            340   0.00012   17.6  23.2   5   7     0.017      0.73    5.2   0.7   211   242   117   148   112   149 0.69 -
contig_28105_pilon:1448-873         -            192 19129at314147        -            340   0.00012   17.6  23.2   6   7     0.015      0.64    5.4   0.8   211   236   145   170   140   179 0.68 -
contig_28105_pilon:1448-873         -            192 19129at314147        -            340   0.00012   17.6  23.2   7   7      0.64        27    0.1   0.1   286   307   170   191   167   192 0.80 -
