#                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NW_025965344.1_RagTag:44201-38800     -            204 16202at314147        -            448   2.3e-12   42.9   0.0   1   1   2.4e-14   3.8e-12   42.2   0.0   106   224    45   162    31   182 0.86 -
NW_025965188.1_RagTag:479145-479711   -            189 16202at314147        -            448   4.6e-12   41.9   0.7   1   2   4.1e-06   0.00064   15.1   0.0   157   206    56   104    40   112 0.81 -
NW_025965188.1_RagTag:479145-479711   -            189 16202at314147        -            448   4.6e-12   41.9   0.7   2   2   3.1e-09   4.9e-07   25.3   0.3   142   207   119   184   110   188 0.82 -
NW_025965163.1_RagTag:39467-30573     -            761 16202at314147        -            448   1.8e-09   33.4   0.1   1   1   1.6e-11   2.6e-09   32.8   0.1   102   226   424   548   419   569 0.86 -
NW_025965276.1_RagTag:401916-402389   -            158 16202at314147        -            448   5.1e-09   31.9   0.3   1   2   3.9e-07   6.2e-05   18.4   0.0   194   231    12    49     6    52 0.90 -
NW_025965276.1_RagTag:401916-402389   -            158 16202at314147        -            448   5.1e-09   31.9   0.3   2   2   2.5e-05    0.0039   12.4   0.1   159   225    52   115    45   135 0.88 -
NW_025965306.1_RagTag:1072351-1073460 -            370 16202at314147        -            448   1.2e-08   30.6   0.0   1   1   1.1e-10   1.8e-08   30.1   0.0   156   243    15   102     4   118 0.89 -
NW_025965287.1_RagTag:1597561-1602211 -            433 16202at314147        -            448   2.5e-07   26.3   0.7   1   1   2.2e-09   3.5e-07   25.8   0.7    93   182   323   413   314   433 0.80 -
NW_025965352.1_RagTag:113601-115367   -            318 16202at314147        -            448   7.8e-06   21.4   0.0   1   1   6.5e-08     1e-05   21.0   0.0   253   300     1    49     1    69 0.62 -
NW_025965288.1_RagTag:106172-105948   -             75 16202at314147        -            448   4.9e-05   18.7   0.1   1   1   8.4e-06    0.0013   14.0   0.1    47    90     2    49     1    51 0.81 -
NW_025965288.1_RagTag:116054-117744   -            294 16202at314147        -            448   0.00017   16.9   0.1   1   1   1.3e-06   0.00021   16.6   0.1   141   202   100   161    63   229 0.67 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/bgerda/guppy_SUP/busco_downloads/lineages/glires_odb10/hmms/16202at314147.hmm
# Target file:     /home/bgerda/guppy_SUP/busco_results/run_glires_odb10/metaeuk_output/initial_results/ragtag.scaffold.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/bgerda/guppy_SUP/busco_results/run_glires_odb10/hmmer_output/initial_run_results/16202at314147.out --cpu 1 /home/bgerda/guppy_SUP/busco_downloads/lineages/glires_odb10/hmms/16202at314147.hmm /home/bgerda/guppy_SUP/busco_results/run_glires_odb10/metaeuk_output/initial_results/ragtag.scaffold.fasta.modified.fas 
# Current dir:     /home/bgerda/guppy_SUP
# Date:            Sun May 21 15:02:12 2023
# [ok]
