#                                                                                           --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                       accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#               ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NW_025965287.1_RagTag:800819-799737 -            361 8134at314147         -            714   2.3e-08   29.3   7.7   1   3   0.00027     0.075    7.8   0.5   517   584   139   210   120   214 0.70 -
NW_025965287.1_RagTag:800819-799737 -            361 8134at314147         -            714   2.3e-08   29.3   7.7   2   3   4.5e-08   1.3e-05   20.3   0.9   496   609   192   306   188   310 0.88 -
NW_025965287.1_RagTag:800819-799737 -            361 8134at314147         -            714   2.3e-08   29.3   7.7   3   3   2.5e-07   7.1e-05   17.8   2.0   521   621   242   340   239   355 0.86 -
NW_025965230.1_RagTag:694060-694533 -            158 8134at314147         -            714   7.7e-08   27.6   6.7   1   2   5.6e-07   0.00016   16.7   0.5   516   608    31   123    21   123 0.88 -
NW_025965230.1_RagTag:694060-694533 -            158 8134at314147         -            714   7.7e-08   27.6   6.7   2   2   3.5e-08   9.9e-06   20.6   0.9   495   585    57   149    54   156 0.88 -
NW_025965028.1_RagTag:53297-54208   -            304 8134at314147         -            714   5.7e-07   24.7  10.8   1   2   9.4e-07   0.00027   15.9   2.6   607   679    66   151    25   161 0.67 -
NW_025965028.1_RagTag:53297-54208   -            304 8134at314147         -            714   5.7e-07   24.7  10.8   2   2   1.1e-05    0.0031   12.4   1.7   539   668   161   255   152   282 0.61 -
NW_025965140.1_RagTag:194226-195287 -            354 8134at314147         -            714    0.0011   13.9   0.6   1   2   3.8e-05     0.011   10.6   0.1   568   632    86   145    60   206 0.47 -
NW_025965140.1_RagTag:194226-195287 -            354 8134at314147         -            714    0.0011   13.9   0.6   2   2     0.025       7.1    1.3   0.0   518   584   229   297   196   308 0.51 -
NW_025965287.1_RagTag:802961-802386 -            192 8134at314147         -            714    0.0059   11.4   0.0   1   1   2.4e-05    0.0069   11.2   0.0   520   601   103   184    56   192 0.58 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/bgerda/guppy_SUP/busco_downloads/lineages/glires_odb10/hmms/8134at314147.hmm
# Target file:     /home/bgerda/guppy_SUP/busco_results_racon/run_glires_odb10/metaeuk_output/initial_results/ragtag.scaffold.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/bgerda/guppy_SUP/busco_results_racon/run_glires_odb10/hmmer_output/initial_run_results/8134at314147.out --cpu 1 /home/bgerda/guppy_SUP/busco_downloads/lineages/glires_odb10/hmms/8134at314147.hmm /home/bgerda/guppy_SUP/busco_results_racon/run_glires_odb10/metaeuk_output/initial_results/ragtag.scaffold.fasta.modified.fas 
# Current dir:     /home/bgerda/guppy_SUP
# Date:            Sun May 21 17:05:51 2023
# [ok]
