#                                                                                         --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                     accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#             ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NW_025965192.1_RagTag:323-42809   -            238 28822at314147        -            253   4.9e-42  140.1   0.0   1   1     4e-44   6.4e-42  139.7   0.0    42   221     8   193     3   199 0.92 -
NW_025965192.1_RagTag:37782-36215 -            261 28822at314147        -            253   2.3e-39  131.4   0.1   1   2   1.7e-37   2.7e-35  118.0   0.0    20   221     3   208     1   216 0.90 -
NW_025965192.1_RagTag:37782-36215 -            261 28822at314147        -            253   2.3e-39  131.4   0.1   2   2   4.9e-05    0.0077   11.7   0.0   221   249   229   261   219   261 0.81 -
contig_24890_pilon:2291-1574      -            179 28822at314147        -            253   7.3e-38  126.4   0.1   1   1   5.1e-40   7.9e-38  126.3   0.1    21   190     4   176     1   179 0.92 -
NW_025965192.1_RagTag:792-38312   -            171 28822at314147        -            253   4.3e-31  104.3   0.0   1   2   7.6e-31   1.2e-28   96.3   0.0   102   222     1   128     1   135 0.83 -
NW_025965192.1_RagTag:792-38312   -            171 28822at314147        -            253   4.3e-31  104.3   0.0   2   2    0.0024      0.38    6.2   0.0   221   239   148   166   139   170 0.86 -
contig_60519_pilon:1109-2219      -            175 28822at314147        -            253   7.8e-25   83.8   0.0   1   1   3.2e-24   5.1e-22   74.5   0.0   102   249     2   175     1   175 0.84 -
NW_025965054.1_RagTag:42540-40920 -            176 28822at314147        -            253   5.8e-24   80.9   0.1   1   2   1.9e-22   2.9e-20   68.8   0.0   101   221     1   123     1   128 0.88 -
NW_025965054.1_RagTag:42540-40920 -            176 28822at314147        -            253   5.8e-24   80.9   0.1   2   2   0.00011     0.018   10.5   0.0   221   249   144   176   134   176 0.80 -
NW_025965171.1_RagTag:26868-25713 -            204 28822at314147        -            253   9.7e-23   76.9   0.0   1   2   4.8e-24   7.5e-22   74.0   0.0   102   222    48   171    38   182 0.90 -
NW_025965171.1_RagTag:26868-25713 -            204 28822at314147        -            253   9.7e-23   76.9   0.0   2   2     0.092        14    1.0   0.0   220   234   190   204   171   204 0.83 -
contig_46995_pilon:1525-1271      -             85 28822at314147        -            253   2.2e-05   20.1   0.1   1   2     0.055       8.6    1.7   0.0   208   221     2    15     1    36 0.88 -
contig_46995_pilon:1525-1271      -             85 28822at314147        -            253   2.2e-05   20.1   0.1   2   2   1.1e-06   0.00018   17.0   0.0   220   253    35    72    27    72 0.81 -
contig_60542_pilon:1409-0         -            470 28822at314147        -            253    0.0064   12.0   0.0   1   1   6.9e-05     0.011   11.2   0.0   152   213   302   362   266   371 0.83 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/bgerda/guppy_SUP/busco_downloads/lineages/glires_odb10/hmms/28822at314147.hmm
# Target file:     /home/bgerda/guppy_SUP/busco_results_racon/run_glires_odb10/metaeuk_output/initial_results/ragtag.scaffold.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/bgerda/guppy_SUP/busco_results_racon/run_glires_odb10/hmmer_output/initial_run_results/28822at314147.out --cpu 1 /home/bgerda/guppy_SUP/busco_downloads/lineages/glires_odb10/hmms/28822at314147.hmm /home/bgerda/guppy_SUP/busco_results_racon/run_glires_odb10/metaeuk_output/initial_results/ragtag.scaffold.fasta.modified.fas 
# Current dir:     /home/bgerda/guppy_SUP
# Date:            Sun May 21 17:05:47 2023
# [ok]
