#                                                                                           --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                       accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#               ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
contig_28105_pilon:1415-840         -            192 16366at314147        -            588     1e-06   23.9  13.2   1   2   5.6e-06   0.00088   14.2   1.3   286   393     7   111     4   114 0.89 -
contig_28105_pilon:1415-840         -            192 16366at314147        -            588     1e-06   23.9  13.2   2   2   2.9e-06   0.00045   15.2   6.6   243   320   106   179   102   192 0.78 -
NW_025965259.1_RagTag:155329-153884 -            482 16366at314147        -            588   2.6e-06   22.6   7.2   1   1   3.1e-08   4.9e-06   21.6   7.2   310   380   410   479   400   482 0.94 -
NW_025965289.1_RagTag:78350-79000   -            217 16366at314147        -            588   1.7e-05   19.9  13.5   1   2   3.8e-07   5.9e-05   18.1   8.9   255   393    23   156    19   158 0.87 -
NW_025965289.1_RagTag:78350-79000   -            217 16366at314147        -            588   1.7e-05   19.9  13.5   2   2   4.9e-05    0.0077   11.1   3.4   255   348   107   195   106   214 0.84 -
NW_025965301.1_RagTag:101661-100954 -            236 16366at314147        -            588   0.00011   17.1  21.5   1   2     5e-06   0.00079   14.4  10.0   247   393    11   153     6   155 0.87 -
NW_025965301.1_RagTag:101661-100954 -            236 16366at314147        -            588   0.00011   17.1  21.5   2   2   1.2e-05    0.0019   13.1   9.1   256   389   105   232   104   236 0.70 -
NW_025965318.1_RagTag:51761-52207   -            149 16366at314147        -            588   0.00059   14.8   3.6   1   1   4.5e-06    0.0007   14.5   3.6   256   369    40   148    33   149 0.81 -
NW_025965297.1_RagTag:247529-248653 -            301 16366at314147        -            588    0.0036   12.2   6.1   1   3    0.0013       0.2    6.4   0.9   286   335    74   121    68   123 0.79 -
NW_025965297.1_RagTag:247529-248653 -            301 16366at314147        -            588    0.0036   12.2   6.1   2   3   6.2e-05    0.0097   10.8   1.9   286   338   102   152   102   161 0.88 -
NW_025965297.1_RagTag:247529-248653 -            301 16366at314147        -            588    0.0036   12.2   6.1   3   3         1   1.6e+02   -3.2   0.0   125   167   242   284   225   294 0.59 -
contig_31119_pilon:1872-1279        -            198 16366at314147        -            588     0.021    9.7  17.5   1   1   3.7e-06   0.00058   14.8   8.6   261   393     7   139     2   144 0.90 -
NW_025965374.1_RagTag:79809-77578   -            744 16366at314147        -            588      0.25    6.1  79.3   1   6     0.085        13    0.4   0.2   157   177     5    25     2    30 0.88 -
NW_025965374.1_RagTag:79809-77578   -            744 16366at314147        -            588      0.25    6.1  79.3   2   6       1.2   1.9e+02   -3.4  18.8   214   332    29   151    16   163 0.76 -
NW_025965374.1_RagTag:79809-77578   -            744 16366at314147        -            588      0.25    6.1  79.3   3   6   0.00061     0.096    7.5   4.8   247   337   211   313   203   318 0.73 -
NW_025965374.1_RagTag:79809-77578   -            744 16366at314147        -            588      0.25    6.1  79.3   4   6   7.6e-05     0.012   10.5   2.5   371   502   327   458   322   467 0.74 -
NW_025965374.1_RagTag:79809-77578   -            744 16366at314147        -            588      0.25    6.1  79.3   5   6   2.5e-05    0.0039   12.1  14.8   283   384   471   573   443   591 0.77 -
NW_025965374.1_RagTag:79809-77578   -            744 16366at314147        -            588      0.25    6.1  79.3   6   6     0.019         3    2.5   6.9   255   307   592   640   586   644 0.88 -
NW_025965436.1_RagTag:1558-722      -            279 16366at314147        -            588       6.1    1.5  53.2   1   2     0.071        11    0.7  24.9   285   394    30   136     2   141 0.82 -
NW_025965436.1_RagTag:1558-722      -            279 16366at314147        -            588       6.1    1.5  53.2   2   2   0.00055     0.086    7.6  19.5   286   394   143   248   137   266 0.87 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/bgerda/guppy_SUP/busco_downloads/lineages/glires_odb10/hmms/16366at314147.hmm
# Target file:     /home/bgerda/guppy_SUP/busco_results_racon/run_glires_odb10/metaeuk_output/initial_results/ragtag.scaffold.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/bgerda/guppy_SUP/busco_results_racon/run_glires_odb10/hmmer_output/initial_run_results/16366at314147.out --cpu 1 /home/bgerda/guppy_SUP/busco_downloads/lineages/glires_odb10/hmms/16366at314147.hmm /home/bgerda/guppy_SUP/busco_results_racon/run_glires_odb10/metaeuk_output/initial_results/ragtag.scaffold.fasta.modified.fas 
# Current dir:     /home/bgerda/guppy_SUP
# Date:            Sun May 21 17:05:41 2023
# [ok]
