#                                                                                           --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                       accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#               ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NW_025965266.1_RagTag:107719-103767 -            368 22423at314147        -            476  1.5e-124  412.8  16.3   1   1    1e-126  2.8e-124  411.8  16.3   128   460     2   340     1   368 0.83 -
NW_025965266.1_RagTag:65504-55652   -            399 22423at314147        -            476  7.9e-109  360.9  10.8   1   2     2e-93   5.7e-91  302.0   3.0     5   346    12   347     8   353 0.88 -
NW_025965266.1_RagTag:65504-55652   -            399 22423at314147        -            476  7.9e-109  360.9  10.8   2   2     2e-20   5.8e-18   61.3   1.0   373   417   354   398   350   399 0.96 -
NW_025965275.1_RagTag:85620-131233  -            251 22423at314147        -            476   1.1e-16   57.0   7.9   1   1   4.8e-19   1.4e-16   56.7   7.9   116   297    59   248    54   251 0.87 -
NW_025965275.1_RagTag:66659-67875   -            224 22423at314147        -            476   1.3e-08   30.4   2.9   1   3         5   1.4e+03  -19.3  23.8    64    87     9    31     1    37 0.48 -
NW_025965275.1_RagTag:66659-67875   -            224 22423at314147        -            476   1.3e-08   30.4   2.9   2   3   4.7e-11   1.3e-08   30.4   2.9   117   247    38   176    33   179 0.82 -
NW_025965275.1_RagTag:66659-67875   -            224 22423at314147        -            476   1.3e-08   30.4   2.9   3   3   4.3e-05     0.012   10.8   0.3   286   340   167   221   164   223 0.92 -
NW_025965230.1_RagTag:319583-318804 -            260 22423at314147        -            476      0.01   11.0   0.1   1   2   3.6e-05      0.01   11.0   0.1   120   150    76   106    65   132 0.80 -
NW_025965230.1_RagTag:319583-318804 -            260 22423at314147        -            476      0.01   11.0   0.1   2   2       2.2   6.3e+02   -4.8   4.0   443   461   171   191   158   200 0.48 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/bgerda/guppy_SUP/busco_downloads/lineages/glires_odb10/hmms/22423at314147.hmm
# Target file:     /home/bgerda/guppy_SUP/busco_results_racon/run_glires_odb10/metaeuk_output/initial_results/ragtag.scaffold.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/bgerda/guppy_SUP/busco_results_racon/run_glires_odb10/hmmer_output/initial_run_results/22423at314147.out --cpu 1 /home/bgerda/guppy_SUP/busco_downloads/lineages/glires_odb10/hmms/22423at314147.hmm /home/bgerda/guppy_SUP/busco_results_racon/run_glires_odb10/metaeuk_output/initial_results/ragtag.scaffold.fasta.modified.fas 
# Current dir:     /home/bgerda/guppy_SUP
# Date:            Sun May 21 17:05:46 2023
# [ok]
