#                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NW_025965307.1_RagTag:921961-923724   -            588 25919at314147        -            360   8.1e-31  104.0   9.4   1   2   2.2e-17   1.3e-15   54.0   1.2    12   169   100   262    93   289 0.81 -
NW_025965307.1_RagTag:921961-923724   -            588 25919at314147        -            360   8.1e-31  104.0   9.4   2   2   1.5e-17   8.7e-16   54.6   1.6   276   360   476   559   417   559 0.83 -
NW_025965256.1_RagTag:799553-800899   -            449 25919at314147        -            360   3.4e-29   98.7  18.3   1   2   3.4e-17     2e-15   53.4   9.7    33   175    65   233    55   254 0.63 -
NW_025965256.1_RagTag:799553-800899   -            449 25919at314147        -            360   3.4e-29   98.7  18.3   2   2   1.6e-15   9.5e-14   47.9   1.3   283   360   266   347   258   347 0.85 -
NW_025965148.1_RagTag:223803-222829   -            325 25919at314147        -            360   4.2e-28   95.1   8.9   1   2   1.1e-23   6.6e-22   74.7   5.2    33   171    87   238    64   265 0.79 -
NW_025965148.1_RagTag:223803-222829   -            325 25919at314147        -            360   4.2e-28   95.1   8.9   2   2     1e-07   6.2e-06   22.2   0.1   279   304   300   325   286   325 0.89 -
NW_025965323.1_RagTag:1257581-1256595 -            329 25919at314147        -            360   5.4e-21   71.7  18.7   1   2   1.8e-12     1e-10   37.9  10.7    40   170    79   218    56   230 0.75 -
NW_025965323.1_RagTag:1257581-1256595 -            329 25919at314147        -            360   5.4e-21   71.7  18.7   2   2   8.7e-13   5.1e-11   38.9   0.6   280   359   237   315   224   316 0.88 -
NW_025965256.1_RagTag:1053763-1052636 -            376 25919at314147        -            360   1.4e-14   50.6  14.4   1   2   2.1e-06   0.00012   17.9   3.3    30   170    77   227    56   239 0.69 -
NW_025965256.1_RagTag:1053763-1052636 -            376 25919at314147        -            360   1.4e-14   50.6  14.4   2   2   1.1e-12   6.6e-11   38.5   3.3   289   358   241   311   233   313 0.85 -
