#                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NW_025965499.1_RagTag:3791-2706       -            362 13625at314147        -            501   5.2e-29   97.5   0.0   1   1     1e-30   6.7e-29   97.2   0.0   131   337    16   217     9   263 0.86 -
contig_66008_pilon:1779-2636          -            286 13625at314147        -            501   6.6e-25   84.0   0.0   1   1   1.2e-26   7.8e-25   83.8   0.0   164   374    12   222     1   230 0.87 -
contig_34309_pilon:592-2              -            197 13625at314147        -            501     1e-24   83.3   0.0   1   1   1.7e-26   1.1e-24   83.2   0.0   129   324     5   195     1   197 0.93 -
contig_37224_pilon:1693-2424          -            244 13625at314147        -            501   2.3e-24   82.2   0.0   1   1   3.9e-26   2.6e-24   82.0   0.0   138   374     5   237     1   242 0.85 -
NW_025965099.1_RagTag:14363-15274     -            304 13625at314147        -            501   2.4e-24   82.1   0.1   1   1   4.4e-26     3e-24   81.8   0.1   133   335    28   225    20   269 0.86 -
NW_025965233.1_RagTag:114859-113462   -            466 13625at314147        -            501   9.3e-22   73.6   0.0   1   1   1.7e-23   1.2e-21   73.3   0.0   181   339    51   208    14   255 0.89 -
contig_31429_pilon:462-998            -            179 13625at314147        -            501   2.3e-21   72.3   0.1   1   1   3.6e-23   2.4e-21   72.2   0.1   213   336     4   126     1   154 0.88 -
contig_34501_pilon:2271-1564          -            236 13625at314147        -            501   1.5e-20   69.7   0.0   1   1   2.5e-22   1.7e-20   69.5   0.0   209   334     2   126     1   155 0.93 -
NW_025965279.1_RagTag:78582-79082     -            167 13625at314147        -            501   1.9e-16   56.1   0.0   1   1   3.2e-18   2.1e-16   55.9   0.0   244   330    14   100     9   144 0.94 -
contig_18707_pilon:1317-1844          -            176 13625at314147        -            501     7e-14   47.6   0.0   1   1   1.2e-15   8.1e-14   47.4   0.0   243   340    13   111     3   139 0.88 -
NW_025965548.1_RagTag:8433-1774       -            515 13625at314147        -            501   4.6e-10   35.0   0.0   1   1   9.7e-12   6.5e-10   34.5   0.0   239   355   353   469   339   507 0.80 -
NW_025965072.1_RagTag:97023-94742     -            255 13625at314147        -            501   1.5e-09   33.3   0.0   1   2   1.7e-10   1.2e-08   30.4   0.0   191   334    24   167     8   171 0.83 -
NW_025965072.1_RagTag:97023-94742     -            255 13625at314147        -            501   1.5e-09   33.3   0.0   2   2      0.18        12    0.7   0.0   350   377   203   230   184   241 0.81 -
NW_025965309.1_RagTag:3330510-3327790 -            323 13625at314147        -            501   2.4e-08   29.4   0.0   1   1   5.1e-10   3.4e-08   28.9   0.0   237   333   220   319   181   321 0.82 -
NW_025965218.1_RagTag:1578470-1576498 -            278 13625at314147        -            501   4.2e-08   28.6   0.0   1   1   8.1e-10   5.5e-08   28.2   0.0   287   377   104   196    79   203 0.83 -
NW_025965313.1_RagTag:82152-83454     -            215 13625at314147        -            501   1.2e-07   27.1   0.1   1   1   2.2e-09   1.5e-07   26.8   0.1   163   305    64   205    47   211 0.85 -
NW_025965401.1_RagTag:63455-65494     -            216 13625at314147        -            501   7.8e-05   17.8   0.0   1   1   1.6e-06   0.00011   17.3   0.0   244   337    28   131     7   141 0.79 -
NW_025965066.1_RagTag:85339-85662     -             64 13625at314147        -            501   0.00041   15.4   0.0   1   1   6.4e-06   0.00043   15.3   0.0   297   334     3    41     2    58 0.85 -
NW_025965301.1_RagTag:70135-68389     -            312 13625at314147        -            501   0.00066   14.7   0.0   1   1   1.4e-05   0.00094   14.2   0.0   268   334   145   209   134   268 0.86 -
NW_025965352.1_RagTag:102445-104127   -            319 13625at314147        -            501    0.0035   12.4   0.0   1   1   7.5e-05     0.005   11.8   0.0   252   374   178   303   172   306 0.71 -
NW_025965334.1_RagTag:171576-171430   -             49 13625at314147        -            501     0.009   11.0   0.1   1   1   0.00015      0.01   10.8   0.1   299   333     6    41     3    47 0.85 -
NW_025965287.1_RagTag:72767-73151     -             93 13625at314147        -            501     0.014   10.3   0.1   1   1   0.00026     0.018   10.0   0.1   299   335     7    44     2    51 0.87 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/bgerda/guppy_SUP/busco_downloads/lineages/glires_odb10/hmms/13625at314147.hmm
# Target file:     /home/bgerda/guppy_SUP/busco_results_racon/run_glires_odb10/metaeuk_output/initial_results/ragtag.scaffold.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/bgerda/guppy_SUP/busco_results_racon/run_glires_odb10/hmmer_output/initial_run_results/13625at314147.out --cpu 1 /home/bgerda/guppy_SUP/busco_downloads/lineages/glires_odb10/hmms/13625at314147.hmm /home/bgerda/guppy_SUP/busco_results_racon/run_glires_odb10/metaeuk_output/initial_results/ragtag.scaffold.fasta.modified.fas 
# Current dir:     /home/bgerda/guppy_SUP
# Date:            Sun May 21 17:05:44 2023
# [ok]
