#                                                                                           --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                       accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#               ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NW_025965256.1_RagTag:799553-800899 -            449 23080at314147        -            392     4e-08   29.0  14.3   1   1   5.2e-10   1.2e-07   27.4  14.3    23   387    17   392     5   397 0.69 -
NW_025965314.1_RagTag:111342-113196 -            313 23080at314147        -            392   5.4e-08   28.5  21.2   1   2   7.9e-06    0.0019   13.6  13.5    30   212    17   203     9   215 0.66 -
NW_025965314.1_RagTag:111342-113196 -            313 23080at314147        -            392   5.4e-08   28.5  21.2   2   2   7.5e-08   1.8e-05   20.3   0.7   269   351   225   306   203   313 0.82 -
NW_025965307.1_RagTag:921961-923724 -            588 23080at314147        -            392   9.1e-07   24.5  15.9   1   2   1.5e-08   3.6e-06   22.5   5.5    16   214    54   255    40   268 0.74 -
NW_025965307.1_RagTag:921961-923724 -            588 23080at314147        -            392   9.1e-07   24.5  15.9   2   2   0.00053      0.13    7.6   2.7   261   343   473   554   458   567 0.69 -
NW_025965278.1_RagTag:261099-260431 -            223 23080at314147        -            392   0.00071   15.0   2.2   1   1     3e-06   0.00071   15.0   2.2   271   342   108   181    96   186 0.78 -
NW_025965247.1_RagTag:66521-66763   -             81 23080at314147        -            392    0.0019   13.6   0.1   1   1     9e-06    0.0021   13.4   0.1   272   333    15    78     4    80 0.71 -
contig_67641_pilon:735-19           -            239 23080at314147        -            392    0.0024   13.2   0.2   1   2     0.097        23    0.1   9.7    33   166     3   138     1   146 0.82 -
contig_67641_pilon:735-19           -            239 23080at314147        -            392    0.0024   13.2   0.2   2   2     1e-05    0.0024   13.2   0.2   244   296   182   236   155   239 0.76 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/bgerda/guppy_SUP/busco_downloads/lineages/glires_odb10/hmms/23080at314147.hmm
# Target file:     /home/bgerda/guppy_SUP/busco_results_racon/run_glires_odb10/metaeuk_output/initial_results/ragtag.scaffold.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/bgerda/guppy_SUP/busco_results_racon/run_glires_odb10/hmmer_output/initial_run_results/23080at314147.out --cpu 1 /home/bgerda/guppy_SUP/busco_downloads/lineages/glires_odb10/hmms/23080at314147.hmm /home/bgerda/guppy_SUP/busco_results_racon/run_glires_odb10/metaeuk_output/initial_results/ragtag.scaffold.fasta.modified.fas 
# Current dir:     /home/bgerda/guppy_SUP
# Date:            Sun May 21 17:05:45 2023
# [ok]
