#                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NW_025965256.1_RagTag:1053763-1052636 -            376 34980at314147        -            331   5.9e-95  314.7   8.0   1   1   3.3e-96   7.2e-95  314.4   8.0    13   326    15   339     7   346 0.91 -
NW_025965317.1_RagTag:1396335-1397093 -            253 34980at314147        -            331   3.5e-41  137.9   8.8   1   1     2e-42   4.4e-41  137.6   8.8    12   228    13   228     6   252 0.91 -
NW_025965317.1_RagTag:3117198-3115780 -            473 34980at314147        -            331   5.3e-30  101.2  15.2   1   2   1.2e-22   2.7e-21   72.6   6.3    38   225   119   309   113   322 0.83 -
NW_025965317.1_RagTag:3117198-3115780 -            473 34980at314147        -            331   5.3e-30  101.2  15.2   2   2   6.7e-11   1.5e-09   34.0   1.5   226   300   337   413   327   450 0.80 -
NW_025965307.1_RagTag:921961-923724   -            588 34980at314147        -            331   1.4e-11   40.6  15.8   1   2   2.6e-06   5.7e-05   18.9   6.3    49   217    80   256    66   269 0.75 -
NW_025965307.1_RagTag:921961-923724   -            588 34980at314147        -            331   1.4e-11   40.6  15.8   2   2   8.5e-09   1.9e-07   27.1   1.9   208   303   465   560   452   575 0.73 -
NW_025965266.1_RagTag:233489-231545   -            420 34980at314147        -            331   1.2e-09   34.3  15.5   1   2   3.8e-05   0.00084   15.1  10.6    35   226    43   238    24   249 0.72 -
NW_025965266.1_RagTag:233489-231545   -            420 34980at314147        -            331   1.2e-09   34.3  15.5   2   2   2.9e-07   6.3e-06   22.0   0.2   233   301   344   411   334   420 0.81 -
NW_025965314.1_RagTag:111342-113196   -            313 34980at314147        -            331   1.8e-09   33.7  15.2   1   1   1.8e-10   4.1e-09   32.5  15.2    38   298    12   298     4   308 0.69 -
contig_45643_pilon:1939-1040          -            300 34980at314147        -            331   1.2e-08   31.0  10.6   1   1   3.1e-09   6.9e-08   28.5  10.6    48   298    32   299    24   300 0.75 -
NW_025965256.1_RagTag:799553-800899   -            449 34980at314147        -            331   1.3e-08   30.8   9.7   1   2      0.51        11    1.5   6.7    59   173    47   163     9   237 0.69 -
NW_025965256.1_RagTag:799553-800899   -            449 34980at314147        -            331   1.3e-08   30.8   9.7   2   2   1.1e-09   2.5e-08   30.0   0.0   225   306   264   351   251   368 0.79 -
NW_025965320.1_RagTag:846850-846021   -            271 34980at314147        -            331   2.7e-08   29.9   7.4   1   1   1.5e-09   3.4e-08   29.5   7.4    49   299     7   269     2   271 0.77 -
contig_25261_pilon:2013-1030          -            328 34980at314147        -            331     2e-07   27.0   8.8   1   1   4.8e-08   1.1e-06   24.6   8.0   172   300   184   316    66   326 0.67 -
NW_025965101.1_RagTag:46542-45745     -            266 34980at314147        -            331     5e-07   25.7   6.7   1   1     3e-08   6.5e-07   25.3   6.7    44   163    32   154    27   265 0.78 -
contig_48637_pilon:1311-406           -            302 34980at314147        -            331   2.5e-06   23.4  11.1   1   1   2.8e-07   6.2e-06   22.1  11.1    44   299    28   300    10   302 0.70 -
NW_025965320.1_RagTag:846847-801819   -            267 34980at314147        -            331   2.9e-06   23.2   4.7   1   1   8.1e-07   1.8e-05   20.6   4.7    49   292     6   266     1   267 0.73 -
contig_30879_pilon:3182-2259          -            308 34980at314147        -            331   4.2e-06   22.6  11.9   1   1   3.2e-07   7.1e-06   21.9  11.9    44   299    36   308    27   308 0.73 -
contig_32555_pilon:1949-1238          -            233 34980at314147        -            331   5.1e-06   22.4   5.4   1   2   0.00014    0.0031   13.2   0.7    48   103    34    89    26   115 0.76 -
contig_32555_pilon:1949-1238          -            233 34980at314147        -            331   5.1e-06   22.4   5.4   2   2    0.0006     0.013   11.1   0.3   228   300   145   226   115   231 0.63 -
NW_025965278.1_RagTag:261099-260431   -            223 34980at314147        -            331   5.4e-06   22.3   8.3   1   1   2.9e-07   6.3e-06   22.1   8.3   174   315    46   204     3   219 0.58 -
NW_025965161.1_RagTag:402292-401603   -            230 34980at314147        -            331   6.5e-06   22.0   3.4   1   1   7.3e-07   1.6e-05   20.7   3.4    46   166    42   166    29   175 0.73 -
NW_025965305.1_RagTag:1593388-1609213 -            255 34980at314147        -            331   7.6e-06   21.8   5.5   1   1   6.6e-06   0.00014   17.6   5.5    50   299     1   255     1   255 0.64 -
NW_025965108.1_RagTag:141726-142244   -            173 34980at314147        -            331   1.1e-05   21.3   0.1   1   1   6.2e-07   1.4e-05   21.0   0.1   235   294    75   144    18   164 0.65 -
contig_70120_pilon:645-1523           -            293 34980at314147        -            331   1.3e-05   21.1  12.7   1   1   3.2e-06   7.1e-05   18.6  12.7    42   299    19   293     6   293 0.70 -
NW_025965235.1_RagTag:58504-57605     -            300 34980at314147        -            331   1.6e-05   20.7   3.2   1   2   1.7e-05   0.00036   16.3   1.4    48   139    32   124    22   160 0.67 -
NW_025965235.1_RagTag:58504-57605     -            300 34980at314147        -            331   1.6e-05   20.7   3.2   2   2     0.062       1.4    4.5   0.0   278   296   278   296   184   300 0.77 -
NW_025965123.1_RagTag:1655672-1602571 -            294 34980at314147        -            331     2e-05   20.4   7.6   1   3   8.2e-05    0.0018   14.0   0.6    47   101    35    89    21   117 0.73 -
