#                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NW_025965233.1_RagTag:114859-113462   -            466 10845at314147        -            454   2.7e-09   32.5   0.0   1   1   4.1e-11   4.4e-09   31.8   0.0   199   380    14   173     6   201 0.74 -
contig_31429_pilon:462-998            -            179 10845at314147        -            454   1.2e-07   27.1   0.0   1   1   1.3e-09   1.5e-07   26.8   0.0   324   409    43   118    15   127 0.86 -
NW_025965309.1_RagTag:3330510-3327790 -            323 10845at314147        -            454   3.1e-07   25.7   0.0   1   1   9.9e-09   1.1e-06   23.9   0.0   200   407   103   311    95   315 0.67 -
NW_025965099.1_RagTag:14363-15274     -            304 10845at314147        -            454   6.7e-07   24.6   0.1   1   1   8.7e-09   9.4e-07   24.1   0.1   223   381    54   195    33   207 0.78 -
contig_34309_pilon:592-2              -            197 10845at314147        -            454     9e-07   24.2   0.0   1   1   1.3e-08   1.4e-06   23.6   0.0   200   381    16   176     7   182 0.73 -
NW_025965499.1_RagTag:3791-2706       -            362 10845at314147        -            454   1.2e-06   23.7   0.1   1   1   1.6e-08   1.8e-06   23.2   0.1   324   381   133   185    41   208 0.85 -
NW_025965279.1_RagTag:78582-79082     -            167 10845at314147        -            454   4.1e-06   22.0   0.0   1   1   4.3e-08   4.7e-06   21.8   0.0   324   381    24    76    20   114 0.84 -
NW_025965313.1_RagTag:82152-83454     -            215 10845at314147        -            454   6.7e-06   21.3   0.0   1   1   1.2e-07   1.3e-05   20.3   0.0   239   357    82   189    59   198 0.77 -
NW_025965548.1_RagTag:8433-1774       -            515 10845at314147        -            454   2.9e-05   19.2   0.0   1   1   5.9e-07   6.4e-05   18.1   0.0   250   407   291   443   277   447 0.69 -
contig_66008_pilon:1779-2636          -            286 10845at314147        -            454   5.2e-05   18.3   0.0   1   1   7.5e-07   8.2e-05   17.7   0.0   323   411    99   177     9   189 0.85 -
contig_34501_pilon:2271-1564          -            236 10845at314147        -            454   9.3e-05   17.5   0.0   1   1   1.2e-06   0.00013   17.0   0.0   324   381    45    97    27   107 0.91 -
contig_37224_pilon:1693-2424          -            244 10845at314147        -            454   0.00017   16.6   0.1   1   1   2.2e-06   0.00024   16.2   0.1   324   355   115   146    95   169 0.87 -
NW_025965072.1_RagTag:97023-94742     -            255 10845at314147        -            454     0.014   10.3   0.0   1   1   0.00017     0.019    9.9   0.0   346   409    98   161    73   185 0.73 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/bgerda/guppy_SUP/busco_downloads/lineages/glires_odb10/hmms/10845at314147.hmm
# Target file:     /home/bgerda/guppy_SUP/busco_results_racon/run_glires_odb10/metaeuk_output/initial_results/ragtag.scaffold.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/bgerda/guppy_SUP/busco_results_racon/run_glires_odb10/hmmer_output/initial_run_results/10845at314147.out --cpu 1 /home/bgerda/guppy_SUP/busco_downloads/lineages/glires_odb10/hmms/10845at314147.hmm /home/bgerda/guppy_SUP/busco_results_racon/run_glires_odb10/metaeuk_output/initial_results/ragtag.scaffold.fasta.modified.fas 
# Current dir:     /home/bgerda/guppy_SUP
# Date:            Sun May 21 17:05:41 2023
# [ok]
