#                                                                                           --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                       accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#               ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NW_025965159.1_RagTag:163597-157183 -            329 6442at314147         -            810   3.8e-36  121.2  13.3   1   5   4.1e-14   2.9e-11   38.9   1.4    18    82     1    65     1    73 0.87 -
NW_025965159.1_RagTag:163597-157183 -            329 6442at314147         -            810   3.8e-36  121.2  13.3   2   5    0.0029         2    3.0   0.0   114   127    62    75    58    81 0.86 -
NW_025965159.1_RagTag:163597-157183 -            329 6442at314147         -            810   3.8e-36  121.2  13.3   3   5   1.7e-28   1.2e-25   86.4   1.2   171   280    77   200    74   212 0.82 -
NW_025965159.1_RagTag:163597-157183 -            329 6442at314147         -            810   3.8e-36  121.2  13.3   4   5     0.063        45   -1.4   0.0   337   371   219   253   203   259 0.87 -
NW_025965159.1_RagTag:163597-157183 -            329 6442at314147         -            810   3.8e-36  121.2  13.3   5   5     0.042        30   -0.9   0.0   560   591   298   329   280   329 0.82 -
NW_025965339.1_RagTag:742-17721     -            220 6442at314147         -            810     2e-29   98.9  14.2   1   3   1.1e-12   7.6e-10   34.2   2.3    23   126     2    88     1    96 0.76 -
NW_025965339.1_RagTag:742-17721     -            220 6442at314147         -            810     2e-29   98.9  14.2   2   3   2.9e-22   2.1e-19   65.8   1.1   173   261    93   195    88   202 0.75 -
NW_025965339.1_RagTag:742-17721     -            220 6442at314147         -            810     2e-29   98.9  14.2   3   3    0.0013       0.9    4.2   0.0   508   530   198   220   192   220 0.86 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/bgerda/guppy_SUP/busco_downloads/lineages/glires_odb10/hmms/6442at314147.hmm
# Target file:     /home/bgerda/guppy_SUP/busco_results_flye/run_glires_odb10/metaeuk_output/initial_results/ragtag.scaffold.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/bgerda/guppy_SUP/busco_results_flye/run_glires_odb10/hmmer_output/initial_run_results/6442at314147.out --cpu 1 /home/bgerda/guppy_SUP/busco_downloads/lineages/glires_odb10/hmms/6442at314147.hmm /home/bgerda/guppy_SUP/busco_results_flye/run_glires_odb10/metaeuk_output/initial_results/ragtag.scaffold.fasta.modified.fas 
# Current dir:     /home/bgerda/guppy_SUP
# Date:            Sun May 21 17:17:12 2023
# [ok]
