#                                                                                           --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                       accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#               ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NW_025965344.1_RagTag:44205-38804   -            204 28862at314147        -            304   2.2e-08   30.2   0.0   1   2   0.00012     0.042    9.5   0.0    10    79    40   110    34   119 0.84 -
NW_025965344.1_RagTag:44205-38804   -            204 28862at314147        -            304   2.2e-08   30.2   0.0   2   2   3.7e-08   1.3e-05   21.1   0.0     9    90   106   187    99   197 0.83 -
NW_025965188.1_RagTag:479764-480330 -            189 28862at314147        -            304   7.2e-05   18.6   0.0   1   2    0.0082       2.9    3.5   0.0    17    73    40    97    33   108 0.79 -
NW_025965188.1_RagTag:479764-480330 -            189 28862at314147        -            304   7.2e-05   18.6   0.0   2   2   7.7e-06    0.0027   13.5   0.0    23    74   126   177   105   182 0.85 -
NW_025965163.1_RagTag:39462-30569   -            761 28862at314147        -            304      0.01   11.5   0.5   1   3     0.044        15    1.1   0.0    15    67   428   482   422   492 0.75 -
NW_025965163.1_RagTag:39462-30569   -            761 28862at314147        -            304      0.01   11.5   0.5   2   3    0.0013      0.47    6.1   0.1     3    60   451   508   446   512 0.88 -
NW_025965163.1_RagTag:39462-30569   -            761 28862at314147        -            304      0.01   11.5   0.5   3   3   0.00052      0.18    7.5   0.1     2    61   483   541   482   551 0.85 -
NW_025965352.1_RagTag:111207-112973 -            318 28862at314147        -            304     0.012   11.4   0.0   1   1   5.2e-05     0.018   10.7   0.0    40    85     7    52     3    59 0.89 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/bgerda/guppy_SUP/busco_downloads/lineages/glires_odb10/hmms/28862at314147.hmm
# Target file:     /home/bgerda/guppy_SUP/busco_results_flye/run_glires_odb10/metaeuk_output/initial_results/ragtag.scaffold.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/bgerda/guppy_SUP/busco_results_flye/run_glires_odb10/hmmer_output/initial_run_results/28862at314147.out --cpu 1 /home/bgerda/guppy_SUP/busco_downloads/lineages/glires_odb10/hmms/28862at314147.hmm /home/bgerda/guppy_SUP/busco_results_flye/run_glires_odb10/metaeuk_output/initial_results/ragtag.scaffold.fasta.modified.fas 
# Current dir:     /home/bgerda/guppy_SUP
# Date:            Sun May 21 17:16:59 2023
# [ok]
