#                                                                                           --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                       accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#               ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NW_025965230.1_RagTag:745188-745661 -            158 8134at314147         -            714   7.8e-08   27.6   6.7   1   2   5.6e-07   0.00016   16.7   0.5   516   608    31   123    21   123 0.88 -
NW_025965230.1_RagTag:745188-745661 -            158 8134at314147         -            714   7.8e-08   27.6   6.7   2   2   3.5e-08     1e-05   20.6   0.9   495   585    57   149    54   156 0.88 -
NW_025965287.1_RagTag:853042-851954 -            363 8134at314147         -            714   1.5e-07   26.6   7.7   1   3   0.00026     0.074    7.8   0.7   517   584   139   210   118   216 0.69 -
NW_025965287.1_RagTag:853042-851954 -            363 8134at314147         -            714   1.5e-07   26.6   7.7   2   3     3e-07   8.6e-05   17.5   0.6   496   609   192   306   189   309 0.87 -
NW_025965287.1_RagTag:853042-851954 -            363 8134at314147         -            714   1.5e-07   26.6   7.7   3   3   1.6e-06   0.00046   15.1   1.8   521   621   242   340   240   355 0.86 -
NW_025965028.1_RagTag:63265-63801   -            179 8134at314147         -            714     2e-05   19.6   3.8   1   1   1.7e-07   4.9e-05   18.3   3.8   550   683    39   139     7   169 0.51 -
NW_025965140.1_RagTag:200222-201283 -            354 8134at314147         -            714    0.0011   13.9   0.6   1   2   3.8e-05     0.011   10.6   0.1   568   632    86   145    60   206 0.47 -
NW_025965140.1_RagTag:200222-201283 -            354 8134at314147         -            714    0.0011   13.9   0.6   2   2     0.025       7.1    1.3   0.0   518   584   229   297   196   308 0.51 -
NW_025965287.1_RagTag:855233-854658 -            192 8134at314147         -            714    0.0059   11.4   0.0   1   1   2.4e-05    0.0069   11.2   0.0   520   601   103   184    56   192 0.58 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/bgerda/guppy_SUP/busco_downloads/lineages/glires_odb10/hmms/8134at314147.hmm
# Target file:     /home/bgerda/guppy_SUP/busco_results_flye/run_glires_odb10/metaeuk_output/initial_results/ragtag.scaffold.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/bgerda/guppy_SUP/busco_results_flye/run_glires_odb10/hmmer_output/initial_run_results/8134at314147.out --cpu 1 /home/bgerda/guppy_SUP/busco_downloads/lineages/glires_odb10/hmms/8134at314147.hmm /home/bgerda/guppy_SUP/busco_results_flye/run_glires_odb10/metaeuk_output/initial_results/ragtag.scaffold.fasta.modified.fas 
# Current dir:     /home/bgerda/guppy_SUP
# Date:            Sun May 21 17:17:10 2023
# [ok]
