#                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NW_025965016.1_RagTag:327105-327769   -            169 35928at314147        -            185   1.2e-27   93.1   0.2   1   1   1.9e-29   1.5e-27   92.8   0.2     8   169     1   159     1   166 0.89 -
NW_025965319.1_RagTag:367253-366858   -            132 35928at314147        -            185   1.2e-17   60.4   0.0   1   1   2.1e-19   1.6e-17   60.0   0.0     8   105    32   128    24   131 0.93 -
NW_025965256.1_RagTag:1014355-1014951 -            199 35928at314147        -            185   4.7e-17   58.5   0.0   1   1     7e-19   5.5e-17   58.3   0.0     3   166     3   166     1   184 0.86 -
NW_025965350.1_RagTag:49702-50037     -            112 35928at314147        -            185   4.3e-15   52.1   0.0   1   1   6.6e-17   5.2e-15   51.9   0.0     8    71     9    73     5    96 0.86 -
NW_025965066.1_RagTag:302523-304395   -            146 35928at314147        -            185   8.1e-15   51.2   0.0   1   1   4.7e-15   3.7e-13   45.8   0.0    60   170    15   114     7   119 0.81 -
NW_025965218.1_RagTag:902321-888707   -            137 35928at314147        -            185   4.5e-13   45.5   0.6   1   2   0.00013      0.01   11.8   0.1     7    36    23    52    18    55 0.89 -
NW_025965218.1_RagTag:902321-888707   -            137 35928at314147        -            185   4.5e-13   45.5   0.6   2   2   3.6e-11   2.9e-09   33.2   0.1    61   136    55   130    49   137 0.81 -
NW_025965152.1_RagTag:101619-101485   -             45 35928at314147        -            185   3.4e-10   36.2   0.0   1   1   4.8e-12   3.8e-10   36.0   0.0    62   103     1    42     1    44 0.96 -
NW_025965318.1_RagTag:2315201-2316606 -            155 35928at314147        -            185   4.8e-10   35.7   0.0   1   1   7.3e-12   5.8e-10   35.4   0.0    57   142    25   111    10   133 0.86 -
NW_025965250.1_RagTag:73481-72900     -            194 35928at314147        -            185   2.2e-09   33.5   0.1   1   1     4e-11   3.1e-09   33.0   0.1     8   131    23   143    18   149 0.83 -
contig_28026_pilon:2038-2154          -             39 35928at314147        -            185   7.2e-09   31.8   0.1   1   1   9.1e-11   7.2e-09   31.8   0.1    58    90     2    34     1    39 0.89 -
NW_025965315.1_RagTag:3516887-3517861 -            104 35928at314147        -            185   3.5e-08   29.6   0.0   1   1   4.6e-10   3.6e-08   29.6   0.0    67   164     1    99     1   104 0.89 -
NW_025965240.1_RagTag:128094-126727   -            157 35928at314147        -            185   6.2e-07   25.5   0.0   1   1     1e-08   8.1e-07   25.2   0.0    82   169    15   102     5   113 0.87 -
NW_025965080.1_RagTag:530214-529897   -             78 35928at314147        -            185   0.00054   16.0   0.2   1   1   7.8e-06   0.00062   15.8   0.2    84   159     3    76     1    78 0.78 -
NW_025965233.1_RagTag:140162-141799   -            168 35928at314147        -            185    0.0021   14.0   0.0   1   1   3.5e-05    0.0028   13.6   0.0    58   153    14   109     3   117 0.76 -
NW_025965311.1_RagTag:998671-998092   -            102 35928at314147        -            185    0.0022   14.0   0.0   1   1   3.4e-05    0.0027   13.7   0.0    69   124     3    54     1    90 0.81 -
NW_025965233.1_RagTag:161149-164412   -            174 35928at314147        -            185    0.0049   12.8   0.0   1   1    0.0001    0.0081   12.1   0.0     8    73    14    78    10    93 0.84 -
NW_025965155.1_RagTag:187778-189111   -            117 35928at314147        -            185     0.005   12.8   0.0   1   1   0.00029     0.022   10.7   0.0   135   171    67   103     1   109 0.85 -
NW_025965215.1_RagTag:414593-413986   -             62 35928at314147        -            185     0.006   12.5   0.0   1   1   8.7e-05    0.0068   12.4   0.0   120   159    10    52     3    57 0.85 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/bgerda/guppy_SUP/busco_downloads/lineages/glires_odb10/hmms/35928at314147.hmm
# Target file:     /home/bgerda/guppy_SUP/busco_results_flye/run_glires_odb10/metaeuk_output/initial_results/ragtag.scaffold.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/bgerda/guppy_SUP/busco_results_flye/run_glires_odb10/hmmer_output/initial_run_results/35928at314147.out --cpu 1 /home/bgerda/guppy_SUP/busco_downloads/lineages/glires_odb10/hmms/35928at314147.hmm /home/bgerda/guppy_SUP/busco_results_flye/run_glires_odb10/metaeuk_output/initial_results/ragtag.scaffold.fasta.modified.fas 
# Current dir:     /home/bgerda/guppy_SUP
# Date:            Sun May 21 17:17:04 2023
# [ok]
