#                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NW_025965075.1_RagTag:21988-27231     -            378 8990at314147         -            578   2.1e-07   25.8   0.4   1   2       1.8   3.7e+02   -4.7   3.6    43    96    56   110    50   133 0.70 -
NW_025965075.1_RagTag:21988-27231     -            378 8990at314147         -            578   2.1e-07   25.8   0.4   2   2     1e-09   2.1e-07   25.8   0.4    47   169   248   366   223   370 0.76 -
NW_025965309.1_RagTag:3486659-3486297 -            121 8990at314147         -            578   1.5e-06   23.0   0.4   1   1   7.4e-09   1.5e-06   23.0   0.4   123   176    61   115     4   121 0.69 -
NW_025965040.1_RagTag:266331-266095   -             79 8990at314147         -            578     8e-06   20.6   0.6   1   1   4.3e-08   8.7e-06   20.4   0.6   121   170    26    72     8    77 0.82 -
NW_025965040.1_RagTag:265376-265137   -             80 8990at314147         -            578   1.8e-05   19.4   0.8   1   1   9.1e-08   1.8e-05   19.4   0.8   120   168    34    79     9    80 0.79 -
NW_025965319.1_RagTag:4368574-4368218 -            119 8990at314147         -            578   0.00041   14.9   0.6   1   1   2.4e-06   0.00048   14.7   0.6   125   173     4    48     2    68 0.78 -
NW_025965314.1_RagTag:669272-667462   -            600 8990at314147         -            578   0.00074   14.1   0.7   1   2       2.8   5.6e+02   -5.3   2.6    58   101   204   246   195   261 0.52 -
NW_025965314.1_RagTag:669272-667462   -            600 8990at314147         -            578   0.00074   14.1   0.7   2   2   3.7e-06   0.00074   14.1   0.7   121   170   542   588   518   594 0.83 -
NW_025965308.1_RagTag:1031163-1030706 -            150 8990at314147         -            578     0.014    9.9   0.0   1   1   9.2e-05     0.019    9.5   0.0   118   169    88   136    78   142 0.80 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/bgerda/guppy_SUP/busco_downloads/lineages/glires_odb10/hmms/8990at314147.hmm
# Target file:     /home/bgerda/guppy_SUP/busco_results_flye/run_glires_odb10/metaeuk_output/initial_results/ragtag.scaffold.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/bgerda/guppy_SUP/busco_results_flye/run_glires_odb10/hmmer_output/initial_run_results/8990at314147.out --cpu 1 /home/bgerda/guppy_SUP/busco_downloads/lineages/glires_odb10/hmms/8990at314147.hmm /home/bgerda/guppy_SUP/busco_results_flye/run_glires_odb10/metaeuk_output/initial_results/ragtag.scaffold.fasta.modified.fas 
# Current dir:     /home/bgerda/guppy_SUP
# Date:            Sun May 21 17:17:18 2023
# [ok]
