#                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NW_025965256.1_RagTag:853503-854828   -            442 22254at314147        -            371    6e-152  502.4  35.7   1   1  5.6e-150  7.9e-149  492.1  35.7     9   369    20   439    13   441 0.81 -
NW_025965148.1_RagTag:251890-251081   -            270 22254at314147        -            371   4.4e-42  140.8  13.7   1   2   7.3e-32     1e-30  103.4   5.0    56   196     1   148     1   163 0.89 -
NW_025965148.1_RagTag:251890-251081   -            270 22254at314147        -            371   4.4e-42  140.8  13.7   2   2   1.8e-13   2.5e-12   42.9   1.4   218   273   215   270   200   270 0.93 -
NW_025965307.1_RagTag:989220-990869   -            550 22254at314147        -            371   9.7e-40  133.1  17.6   1   2   3.1e-32   4.4e-31  104.7   7.4    10   205    65   271    57   280 0.83 -
NW_025965307.1_RagTag:989220-990869   -            550 22254at314147        -            371   9.7e-40  133.1  17.6   2   2   1.2e-10   1.6e-09   33.7   2.5   211   282   475   544   461   549 0.92 -
NW_025965323.1_RagTag:1326522-1325617 -            302 22254at314147        -            371   1.2e-35  119.6  19.9   1   1   1.5e-36   2.2e-35  118.8  19.9    23   293     3   284     2   302 0.81 -
NW_025965314.1_RagTag:122427-124252   -            303 22254at314147        -            371   3.8e-21   72.0  20.2   1   1   3.5e-22   4.9e-21   71.6  20.2    10   288    12   295     4   301 0.78 -
NW_025965161.1_RagTag:422258-421552   -            215 22254at314147        -            371     5e-16   55.1   0.4   1   1     5e-17   7.1e-16   54.6   0.4    38   144    44   151    36   161 0.81 -
NW_025965317.1_RagTag:3312876-3311454 -            398 22254at314147        -            371   9.3e-16   54.2  12.3   1   1   1.5e-16   2.2e-15   53.0  12.2     9   206   114   315   110   351 0.78 -
NW_025965256.1_RagTag:1116929-1115802 -            376 22254at314147        -            371   8.8e-14   47.7  24.1   1   1   2.8e-14     4e-13   45.6  24.1    14   296    41   314    28   327 0.76 -
NW_025965321.1_RagTag:4467400-4468179 -            237 22254at314147        -            371     9e-11   37.8  13.9   1   2   6.4e-12     9e-11   37.8  13.9    16   188    27   189    16   199 0.86 -
NW_025965321.1_RagTag:4467400-4468179 -            237 22254at314147        -            371     9e-11   37.8  13.9   2   2       2.3        32   -0.2   0.1   218   244   199   225   192   234 0.74 -
contig_27735_pilon:496-10             -            160 22254at314147        -            371   9.1e-11   37.8   3.4   1   1   7.5e-12   1.1e-10   37.6   3.4    17   139    30   150    14   159 0.78 -
NW_025965123.1_RagTag:1816714-1817616 -            301 22254at314147        -            371   1.6e-10   37.0  13.5   1   1   6.2e-11   8.8e-10   34.6  13.5     7   158    16   167    10   298 0.78 -
NW_025965278.1_RagTag:275474-274923   -            184 22254at314147        -            371     3e-10   36.1   7.4   1   1   1.2e-10   1.6e-09   33.7   7.4   109   291     1   182     1   184 0.69 -
contig_45284_pilon:1200-2107          -            300 22254at314147        -            371   4.9e-10   35.4  16.4   1   1   2.6e-10   3.6e-09   32.5  15.6    17   152    28   162    16   242 0.68 -
NW_025965266.1_RagTag:245825-244296   -            282 22254at314147        -            371   6.6e-10   35.0   7.1   1   1   6.8e-11   9.7e-10   34.4   7.1    21   196    55   231    44   252 0.74 -
NW_025965108.1_RagTag:146432-147415   -            328 22254at314147        -            371   1.7e-09   33.6  11.1   1   1   1.2e-09   1.7e-08   30.3  11.1    17   284    42   320    34   326 0.70 -
NW_025965331.1_RagTag:96699-97295     -            199 22254at314147        -            371   5.2e-09   32.0   3.2   1   1   5.2e-10   7.3e-09   31.5   3.2    50   149     2   102     1   116 0.77 -
NW_025965421.1_RagTag:181807-182473   -            201 22254at314147        -            371   8.6e-09   31.3   3.5   1   2   1.1e-06   1.5e-05   20.6   0.0    74   143     5    74     2    90 0.77 -
NW_025965421.1_RagTag:181807-182473   -            201 22254at314147        -            371   8.6e-09   31.3   3.5   2   2   0.00098     0.014   10.9   1.4   224   283   130   192   123   200 0.74 -
contig_23379_pilon:2126-1275          -            284 22254at314147        -            371   8.8e-09   31.3  11.2   1   1   1.2e-09   1.6e-08   30.4  11.2    21   150    40   169    25   231 0.87 -
contig_67131_pilon:1249-312           -            306 22254at314147        -            371   1.5e-08   30.5   9.4   1   1   1.6e-09   2.3e-08   29.9   9.1    16   150    40   174    29   226 0.83 -
NW_025965230.1_RagTag:352259-351105   -            385 22254at314147        -            371   1.7e-08   30.3  10.4   1   1   4.9e-08   6.9e-07   25.0  10.4    37   149    63   175    38   335 0.74 -
NW_025965319.1_RagTag:190258-191328   -            357 22254at314147        -            371   3.1e-08   29.5  21.2   1   1   2.5e-08   3.5e-07   26.0  21.2     7   300    23   326    19   355 0.68 -
contig_31446_pilon:626-132            -            165 22254at314147        -            371   3.8e-08   29.2   3.7   1   1   3.4e-09   4.8e-08   28.8   3.7     9   143    16   150     9   162 0.84 -
NW_025965209.1_RagTag:638034-638534   -            167 22254at314147        -            371     1e-07   27.8  12.1   1   1   1.2e-08   1.7e-07   27.0  12.1   161   302    28   160     8   165 0.81 -
NW_025965405.1_RagTag:31012-31872     -            287 22254at314147        -            371   1.1e-07   27.6   6.2   1   1     8e-09   1.1e-07   27.6   6.2    17   145    30   158    17   172 0.77 -
NW_025965140.1_RagTag:1050743-1049919 -            243 22254at314147        -            371   1.2e-07   27.6   4.9   1   2   2.4e-08   3.4e-07   26.1   4.2    28   164     1   136     1   161 0.84 -
NW_025965140.1_RagTag:1050743-1049919 -            243 22254at314147        -            371   1.2e-07   27.6   4.9   2   2       1.6        23    0.3   0.0   266   285   206   226   157   242 0.77 -
contig_44821_pilon:583-29             -            185 22254at314147        -            371   1.4e-07   27.3   7.2   1   1   1.2e-08   1.7e-07   27.1   7.2    10   145    21   156    12   171 0.83 -
contig_68255_pilon:901-34             -            262 22254at314147        -            371   2.1e-07   26.7   3.7   1   2   1.5e-08   2.1e-07   26.7   3.7    17   140    30   146    15   161 0.71 -
contig_68255_pilon:901-34             -            262 22254at314147        -            371   2.1e-07   26.7   3.7   2   2       1.1        15    0.9   0.3    83   119   166   202   162   258 0.65 -
NW_025965123.1_RagTag:1929321-1843492 -            299 22254at314147        -            371   2.4e-07   26.5   8.7   1   2   1.7e-08   2.4e-07   26.5   8.7    13   147    23   158    11   174 0.86 -
NW_025965123.1_RagTag:1929321-1843492 -            299 22254at314147        -            371   2.4e-07   26.5   8.7   2   2       2.3        32   -0.2   0.1   262   284   267   290   221   297 0.65 -
contig_48637_pilon:1312-407           -            302 22254at314147        -            371   5.2e-07   25.4   6.0   1   2   3.7e-08   5.2e-07   25.4   6.0    21   160    30   169    16   176 0.83 -
contig_48637_pilon:1312-407           -            302 22254at314147        -            371   5.2e-07   25.4   6.0   2   2       1.6        23    0.3   0.5   229   254   168   193   165   223 0.78 -
NW_025965146.1_RagTag:101503-100609   -            285 22254at314147        -            371   7.7e-07   24.9  14.8   1   2   1.6e-07   2.3e-06   23.3  12.2     9   195    20   213    14   233 0.72 -
NW_025965146.1_RagTag:101503-100609   -            285 22254at314147        -            371   7.7e-07   24.9  14.8   2   2      0.59       8.3    1.7   0.0   256   289   248   281   228   285 0.66 -
contig_45643_pilon:2022-1121          -            299 22254at314147        -            371   8.2e-07   24.8   7.1   1   3   5.8e-08   8.2e-07   24.8   7.1    19   160    28   169    14   183 0.87 -
contig_45643_pilon:2022-1121          -            299 22254at314147        -            371   8.2e-07   24.8   7.1   2   3       4.4        63   -1.2   0.1   231   254   170   192   164   195 0.77 -
contig_45643_pilon:2022-1121          -            299 22254at314147        -            371   8.2e-07   24.8   7.1   3   3       1.4        19    0.5   3.1   128   184   197   254   180   258 0.76 -
NW_025965182.1_RagTag:1858969-1859367 -            133 22254at314147        -            371   8.7e-07   24.7   1.7   1   1   6.5e-08   9.2e-07   24.6   1.7    10   120    20   130    10   133 0.82 -
NW_025965101.1_RagTag:53784-23313     -            277 22254at314147        -            371   9.6e-07   24.6   8.5   1   1   7.2e-08     1e-06   24.5   8.0    16   188    27   199    14   227 0.76 -
contig_30879_pilon:3584-2657          -            305 22254at314147        -            371   9.9e-07   24.5   5.0   1   2     7e-08   9.9e-07   24.5   5.0    17   142    28   153    20   166 0.81 -
contig_30879_pilon:3584-2657          -            305 22254at314147        -            371   9.9e-07   24.5   5.0   2   2       2.4        35   -0.3   0.0   268   296   276   304   271   305 0.69 -
NW_025965080.1_RagTag:600357-601221   -            286 22254at314147        -            371   1.4e-06   24.0   3.0   1   1     1e-07   1.4e-06   24.0   3.0    16   137    24   145    10   158 0.85 -
contig_30302_pilon:2113-1269          -            253 22254at314147        -            371   1.5e-06   24.0   4.2   1   2     1e-07   1.5e-06   24.0   4.2    19   145     9   135     4   148 0.83 -
contig_30302_pilon:2113-1269          -            253 22254at314147        -            371   1.5e-06   24.0   4.2   2   2      0.77        11    1.4   0.4   232   254   147   169   141   188 0.84 -
NW_025965230.1_RagTag:1057613-1056714 -            300 22254at314147        -            371   1.5e-06   23.9  14.3   1   1   1.9e-07   2.6e-06   23.1  14.3    23   282    32   288    21   299 0.72 -
NW_025965250.1_RagTag:33393-32875     -            173 22254at314147        -            371   1.6e-06   23.9   6.7   1   1   1.3e-07   1.9e-06   23.6   6.7    23   158    20   156     6   167 0.82 -
NW_025965322.1_RagTag:1960357-1959483 -            226 22254at314147        -            371   2.8e-06   23.1   2.1   1   2   2.1e-05    0.0003   16.4   0.8    46   121    29   104    22   118 0.80 -
NW_025965322.1_RagTag:1960357-1959483 -            226 22254at314147        -            371   2.8e-06   23.1   2.1   2   2     0.028       0.4    6.1   0.0   224   290   141   211   126   218 0.76 -
NW_025965407.1_RagTag:8718-7813       -            302 22254at314147        -            371   2.8e-06   23.0   9.0   1   1   4.5e-07   6.3e-06   21.9   9.0    17   158    26   168    19   302 0.81 -
contig_19055_pilon:1689-777           -            302 22254at314147        -            371   3.1e-06   22.9  14.6   1   2   8.8e-06   0.00012   17.6  11.3    95   151   105   161    88   246 0.71 -
contig_19055_pilon:1689-777           -            302 22254at314147        -            371   3.1e-06   22.9  14.6   2   2      0.48       6.9    2.0   0.1   264   286   269   292   243   301 0.83 -
NW_025965258.1_RagTag:3878-4798       -            307 22254at314147        -            371   3.4e-06   22.8  12.0   1   1   9.7e-07   1.4e-05   20.8  12.0    16   151    29   164    18   307 0.85 -
