#                                                                                           --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                       accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#               ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NW_025965275.1_RagTag:72545-151978  -            283 26365at314147        -            415  6.3e-121  400.5  11.3   1   2  5.6e-115    2e-112  372.6   2.8    65   295     3   225     1   227 0.95 -
NW_025965275.1_RagTag:72545-151978  -            283 26365at314147        -            415  6.3e-121  400.5  11.3   2   2   1.9e-12   6.7e-10   34.8   2.1   329   385   223   279   222   283 0.92 -
NW_025965275.1_RagTag:93352-151939  -            297 26365at314147        -            415   2.5e-80  266.8  14.3   1   2   1.3e-76   4.4e-74  246.2   5.5    88   288    43   242     5   256 0.92 -
NW_025965275.1_RagTag:93352-151939  -            297 26365at314147        -            415   2.5e-80  266.8  14.3   2   2   1.1e-09     4e-07   25.7   2.4   335   376   256   297   243   297 0.91 -
NW_025965266.1_RagTag:68634-57100   -            374 26365at314147        -            415   4.7e-23   78.2  15.4   1   3       0.4   1.4e+02   -2.4   4.7    88   115   115   142    13   151 0.53 -
NW_025965266.1_RagTag:68634-57100   -            374 26365at314147        -            415   4.7e-23   78.2  15.4   2   3   1.1e-08   3.8e-06   22.5   0.2   159   234   134   209   120   215 0.87 -
NW_025965266.1_RagTag:68634-57100   -            374 26365at314147        -            415   4.7e-23   78.2  15.4   3   3     5e-22   1.8e-19   66.4  10.2   254   409   210   365   206   372 0.95 -
NW_025965137.1_RagTag:705088-704294 -            265 26365at314147        -            415   0.00084   14.7  12.8   1   1   3.6e-06    0.0013   14.2  12.8    96   249     2   155     1   263 0.77 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/bgerda/guppy_SUP/busco_downloads/lineages/glires_odb10/hmms/26365at314147.hmm
# Target file:     /home/bgerda/guppy_SUP/busco_results/run_glires_odb10/metaeuk_output/rerun_results/ragtag.scaffold.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/bgerda/guppy_SUP/busco_results/run_glires_odb10/hmmer_output/rerun_results/26365at314147.out --cpu 1 /home/bgerda/guppy_SUP/busco_downloads/lineages/glires_odb10/hmms/26365at314147.hmm /home/bgerda/guppy_SUP/busco_results/run_glires_odb10/metaeuk_output/rerun_results/ragtag.scaffold.fasta.modified.fas 
# Current dir:     /home/bgerda/guppy_SUP
# Date:            Sun May 21 15:29:09 2023
# [ok]
