#                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NW_025965287.1_RagTag:1528602-1528006 -            199 753at314147          -           1749     1e-09   32.7   0.8   1   3   1.2e-05    0.0032   11.1   0.0  1214  1281     1    64     1    67 0.81 -
NW_025965287.1_RagTag:1528602-1528006 -            199 753at314147          -           1749     1e-09   32.7   0.8   2   3   5.2e-07   0.00015   15.6   0.0   594   666    65   137    62   141 0.88 -
NW_025965287.1_RagTag:1528602-1528006 -            199 753at314147          -           1749     1e-09   32.7   0.8   3   3   3.8e-07   0.00011   16.0   0.2   594   671   108   187   105   194 0.86 -
contig_13085_pilon:902-46             -            239 753at314147          -           1749   6.7e-05   16.7   1.0   1   1   9.1e-07   0.00026   14.8   0.5    51   120    57   124    49   140 0.68 -
NW_025965114.1_RagTag:29739-29566     -             58 753at314147          -           1749   0.00012   15.9   0.0   1   1   4.6e-07   0.00013   15.8   0.0  1481  1515    10    43     3    50 0.79 -
NW_025965321.1_RagTag:3116636-3114253 -            522 753at314147          -           1749   0.00016   15.5   0.4   1   3    0.0012      0.34    4.4   0.0   233   268   182   216   153   228 0.78 -
NW_025965321.1_RagTag:3116636-3114253 -            522 753at314147          -           1749   0.00016   15.5   0.4   2   3     0.016       4.4    0.8   0.0  1714  1747   230   260   220   262 0.83 -
NW_025965321.1_RagTag:3116636-3114253 -            522 753at314147          -           1749   0.00016   15.5   0.4   3   3   0.00026     0.072    6.7   0.0   232   268   269   305   261   348 0.82 -
NW_025965155.1_RagTag:69793-68825     -            323 753at314147          -           1749   0.00059   13.6   0.1   1   2   8.4e-05     0.024    8.3   0.1   278  1554   149   219   115   262 0.56 -
NW_025965155.1_RagTag:69793-68825     -            323 753at314147          -           1749   0.00059   13.6   0.1   2   2    0.0033      0.93    3.0   0.0   274   348   236   316   225   321 0.67 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/bgerda/guppy_SUP/busco_downloads/lineages/glires_odb10/hmms/753at314147.hmm
# Target file:     /home/bgerda/guppy_SUP/busco_results/run_glires_odb10/metaeuk_output/rerun_results/ragtag.scaffold.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/bgerda/guppy_SUP/busco_results/run_glires_odb10/hmmer_output/rerun_results/753at314147.out --cpu 1 /home/bgerda/guppy_SUP/busco_downloads/lineages/glires_odb10/hmms/753at314147.hmm /home/bgerda/guppy_SUP/busco_results/run_glires_odb10/metaeuk_output/rerun_results/ragtag.scaffold.fasta.modified.fas 
# Current dir:     /home/bgerda/guppy_SUP
# Date:            Sun May 21 15:29:20 2023
# [ok]
