#                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NW_025965321.1_RagTag:4466482-4467336 -            285 25532at314147        -            316   1.4e-91  303.4  15.2   1   1   3.7e-93   1.7e-91  303.1  15.2    11   275     9   285     2   285 0.93 -
NW_025965108.1_RagTag:146437-147393   -            319 25532at314147        -            316   1.4e-42  142.4   8.1   1   1   5.7e-44   2.6e-42  141.5   8.1    27   299    17   313     8   318 0.82 -
contig_25261_pilon:2046-1063          -            328 25532at314147        -            316   3.3e-33  111.6  18.0   1   1   9.7e-35   4.4e-33  111.2  18.0    30   292    31   313    17   323 0.84 -
NW_025965319.1_RagTag:190315-191133   -            273 25532at314147        -            316   4.3e-31  104.6  20.9   1   1   1.5e-32     7e-31  104.0  20.9    31   282     1   273     1   273 0.80 -
NW_025965230.1_RagTag:349796-348933   -            288 25532at314147        -            316   9.5e-31  103.5  10.7   1   1   2.6e-32   1.2e-30  103.2  10.7    30   289     7   285     3   288 0.82 -
NW_025965295.1_RagTag:980586-979666   -            307 25532at314147        -            316   4.8e-26   88.1  29.8   1   1   1.4e-27   6.6e-26   87.6  29.8    24   289    20   298    15   306 0.79 -
NW_025965322.1_RagTag:1962389-1961545 -            252 25532at314147        -            316   4.7e-24   81.5  13.2   1   1   1.7e-24   7.7e-23   77.5  13.2    25   288     3   252     1   252 0.89 -
NW_025965314.1_RagTag:120014-121839   -            303 25532at314147        -            316   3.8e-21   72.0  27.9   1   1   3.2e-21   1.4e-19   66.8  27.9    22   289    11   295     5   301 0.78 -
contig_67641_pilon:774-58             -            239 25532at314147        -            316   2.2e-20   69.4  16.0   1   1     7e-22   3.2e-20   68.9  16.0    30   239     6   237     1   239 0.77 -
NW_025965161.1_RagTag:422252-421546   -            235 25532at314147        -            316   1.1e-14   50.8  13.1   1   1   4.4e-16     2e-14   49.9  13.1    28   155    41   174    32   234 0.77 -
