#                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NW_025965287.1_RagTag:80326-81575     -            357 4278at314147         -           1017   1.1e-19   65.8   0.0   1   1   2.4e-21   1.5e-19   65.3   0.0   831   933    37   141    30   153 0.91 -
NW_025965066.1_RagTag:88701-90281     -            181 4278at314147         -           1017     4e-19   63.9   0.1   1   2    0.0015      0.09    6.4   0.0   448   793    17    82    11    84 0.48 -
NW_025965066.1_RagTag:88701-90281     -            181 4278at314147         -           1017     4e-19   63.9   0.1   2   2   1.1e-18     7e-17   56.5   0.1   825   933    79   176    65   180 0.85 -
NW_025965099.1_RagTag:15127-16038     -            304 4278at314147         -           1017   5.7e-18   60.1   0.1   1   1   1.2e-19   7.2e-18   59.7   0.1   734   930    32   218    15   234 0.85 -
NW_025965499.1_RagTag:3945-3043       -            301 4278at314147         -           1017   6.5e-17   56.6   0.1   1   1   1.3e-18     8e-17   56.3   0.1   736   930     7   191     2   211 0.85 -
contig_31429_pilon:267-1247           -            327 4278at314147         -           1017   1.4e-16   55.4   0.2   1   1     3e-18   1.8e-16   55.1   0.2   734   931    16   203     5   220 0.85 -
NW_025965321.1_RagTag:4470492-4469881 -            204 4278at314147         -           1017   2.5e-16   54.7   0.0   1   1   4.8e-18     3e-16   54.4   0.0   733   930     6   199     2   202 0.80 -
NW_025965233.1_RagTag:125981-124584   -            466 4278at314147         -           1017   2.8e-16   54.4   0.0   1   1   6.3e-18   3.8e-16   54.0   0.0   736   931    14   198     7   216 0.78 -
NW_025965548.1_RagTag:8826-2086       -            436 4278at314147         -           1017   2.6e-15   51.3   0.3   1   2   1.6e-16     1e-14   49.3   0.2   780   892   254   380   241   406 0.78 -
NW_025965548.1_RagTag:8826-2086       -            436 4278at314147         -           1017   2.6e-15   51.3   0.3   2   2      0.39        24   -1.6   0.0   633   671   391   429   386   433 0.70 -
NW_025965313.1_RagTag:91092-92565     -            198 4278at314147         -           1017   3.3e-15   50.9   0.1   1   1   2.3e-15   1.4e-13   45.5   0.1   840   910    73   137    60   187 0.79 -
contig_66008_pilon:1767-2642          -            292 4278at314147         -           1017   8.9e-15   49.5   0.0   1   2     5e-14     3e-12   41.1   0.0   760   934    18   185    12   195 0.81 -
contig_66008_pilon:1767-2642          -            292 4278at314147         -           1017   8.9e-15   49.5   0.0   2   2   9.4e-06   0.00057   13.7   0.0   616   699   149   236   147   280 0.76 -
contig_37224_pilon:1702-2604          -            301 4278at314147         -           1017   1.2e-14   49.0   0.1   1   1   2.4e-16   1.4e-14   48.8   0.1   732   931    11   200     1   218 0.81 -
NW_025965222.1_RagTag:194698-192711   -            112 4278at314147         -           1017   4.4e-12   40.6   0.3   1   1   5.2e-12   3.2e-10   34.4   0.3   900  1005     2    90     1    99 0.85 -
contig_34501_pilon:2309-1611          -            233 4278at314147         -           1017   7.1e-09   30.0   0.0   1   1   1.3e-10   8.2e-09   29.8   0.0   839   949    32   140     2   150 0.84 -
contig_34309_pilon:451-104            -            116 4278at314147         -           1017   8.2e-09   29.8   0.0   1   1   1.5e-10   9.4e-09   29.6   0.0   839   930    26   114    21   116 0.89 -
NW_025965279.1_RagTag:90332-90961     -            210 4278at314147         -           1017   3.9e-08   27.5   0.0   1   1   7.6e-10   4.6e-08   27.3   0.0   837   947    29   140     7   155 0.77 -
NW_025965352.1_RagTag:113601-115107   -            273 4278at314147         -           1017   6.8e-08   26.7   0.0   1   1   1.6e-09     1e-07   26.2   0.0   758   931    63   254    58   263 0.73 -
NW_025965334.1_RagTag:180562-180416   -             49 4278at314147         -           1017   1.3e-07   25.8   0.1   1   1   2.1e-09   1.3e-07   25.8   0.1   898   934     3    39     1    47 0.93 -
NW_025965256.1_RagTag:50814-50329     -            106 4278at314147         -           1017   1.1e-06   22.7   0.0   1   1   1.8e-08   1.1e-06   22.7   0.0   830   886    39    96    17   104 0.84 -
contig_83342_pilon:1447-962           -            162 4278at314147         -           1017   1.2e-06   22.6   0.0   1   1   2.3e-08   1.4e-06   22.3   0.0   840   931    15   103     8   129 0.79 -
NW_025965401.1_RagTag:66150-68190     -            216 4278at314147         -           1017   9.3e-06   19.6   0.0   1   1   1.9e-07   1.1e-05   19.3   0.0   828   929    16   121     4   138 0.75 -
NW_025965039.1_RagTag:245820-244147   -            156 4278at314147         -           1017   1.4e-05   19.1   0.0   1   1   2.8e-07   1.7e-05   18.7   0.0   829   930    22   116     2   125 0.81 -
contig_25238_pilon:345-4              -            114 4278at314147         -           1017   4.5e-05   17.4   0.0   1   1   8.2e-07     5e-05   17.2   0.0   734   824    17    99     3   107 0.83 -
NW_025965321.1_RagTag:3058777-3058926 -             50 4278at314147         -           1017    0.0001   16.2   0.0   1   1   1.7e-06   0.00011   16.2   0.0   871   918     2    50     1    50 0.87 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/bgerda/guppy_SUP/busco_downloads/lineages/glires_odb10/hmms/4278at314147.hmm
# Target file:     /home/bgerda/guppy_SUP/busco_results/run_glires_odb10/metaeuk_output/rerun_results/ragtag.scaffold.fasta.modified.fas
