#                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NW_025965188.1_RagTag:479271-479684   -            138 35209at314147        -            201   6.3e-16   55.0   0.1   1   2   8.6e-11   1.7e-08   30.8   0.0    58   114     4    61     1    67 0.89 -
NW_025965188.1_RagTag:479271-479684   -            138 35209at314147        -            201   6.3e-16   55.0   0.1   2   2   2.5e-08     5e-06   22.7   0.0    56   112    82   138    68   138 0.73 -
NW_025965352.1_RagTag:113601-115107   -            273 35209at314147        -            201   1.3e-06   24.6   0.0   1   1   1.1e-08   2.3e-06   23.9   0.0   105   156     4    54     2    83 0.62 -
NW_025965163.1_RagTag:39467-30573     -            706 35209at314147        -            201   1.7e-06   24.3   0.0   1   1   1.4e-08   2.8e-06   23.6   0.0    68   127   432   491   409   501 0.87 -
NW_025965344.1_RagTag:44177-38824     -            169 35209at314147        -            201   2.3e-05   20.5   0.0   1   2   5.5e-07   0.00011   18.3   0.0    61   133    47   117    29   127 0.90 -
NW_025965344.1_RagTag:44177-38824     -            169 35209at314147        -            201   2.3e-05   20.5   0.0   2   2      0.23        46    0.0   0.0    93   113   128   148   119   163 0.63 -
NW_025965182.1_RagTag:1208376-1208540 -             55 35209at314147        -            201   8.5e-05   18.7   0.0   1   1   4.5e-07   9.2e-05   18.6   0.0    54    98     6    49     2    52 0.86 -
NW_025965288.1_RagTag:106193-105948   -             82 35209at314147        -            201   0.00021   17.5   0.0   1   1   1.1e-06   0.00021   17.4   0.0    87   140     9    65     2    82 0.68 -
NW_025965276.1_RagTag:401916-402389   -            158 35209at314147        -            201   0.00039   16.5   0.1   1   2    0.0012      0.23    7.5   0.0    98   133     7    42     3    48 0.89 -
NW_025965276.1_RagTag:401916-402389   -            158 35209at314147        -            201   0.00039   16.5   0.1   2   2     0.001      0.21    7.7   0.1    67   134    51   115    40   149 0.81 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/bgerda/guppy_SUP/busco_downloads/lineages/glires_odb10/hmms/35209at314147.hmm
# Target file:     /home/bgerda/guppy_SUP/busco_results/run_glires_odb10/metaeuk_output/rerun_results/ragtag.scaffold.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/bgerda/guppy_SUP/busco_results/run_glires_odb10/hmmer_output/rerun_results/35209at314147.out --cpu 1 /home/bgerda/guppy_SUP/busco_downloads/lineages/glires_odb10/hmms/35209at314147.hmm /home/bgerda/guppy_SUP/busco_results/run_glires_odb10/metaeuk_output/rerun_results/ragtag.scaffold.fasta.modified.fas 
# Current dir:     /home/bgerda/guppy_SUP
# Date:            Sun May 21 15:29:17 2023
# [ok]
