#                                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NW_025965075.1_RagTag:19329-24571    -            378 15091at314147        -            575    1e-178  592.2  32.3   1   3   2.8e-41   6.7e-39  130.5  14.2   216   299     2    93     1    95 0.93 -
NW_025965075.1_RagTag:19329-24571    -            378 15091at314147        -            575    1e-178  592.2  32.3   2   3   1.4e-69   3.4e-67  223.9   3.6   331   457    95   219    92   232 0.94 -
NW_025965075.1_RagTag:19329-24571    -            378 15091at314147        -            575    1e-178  592.2  32.3   3   3   3.6e-77   8.4e-75  249.1   0.5   442   575   240   378   227   378 0.87 -
NW_025965314.1_RagTag:669681-667945  -            579 15091at314147        -            575  3.7e-118  392.2  45.0   1   3   6.4e-53   1.5e-50  169.0  21.7    24   208     2   192     1   209 0.74 -
NW_025965314.1_RagTag:669681-667945  -            579 15091at314147        -            575  3.7e-118  392.2  45.0   2   3      0.91   2.1e+02   -3.2   4.6   153   176   191   214   184   260 0.67 -
NW_025965314.1_RagTag:669681-667945  -            579 15091at314147        -            575  3.7e-118  392.2  45.0   3   3   5.1e-71   1.2e-68  228.7  10.8   320   569   346   578   335   579 0.84 -
contig_5411_pilon:437-201            -             79 15091at314147        -            575   8.1e-37  123.6   1.7   1   1   3.6e-39   8.5e-37  123.6   1.7   490   570     1    77     1    79 0.94 -
contig_83093_pilon:417-680           -             88 15091at314147        -            575   4.2e-35  118.0   1.2   1   1   1.9e-37   4.5e-35  117.9   1.2   489   570     9    86     2    88 0.92 -
NW_025965308.1_RagTag:1044641-945532 -             70 15091at314147        -            575     1e-14   50.6   2.5   1   1   5.1e-17   1.2e-14   50.4   2.5   523   568     7    52     2    57 0.94 -
contig_50121_pilon:804-1229          -            142 15091at314147        -            575    0.0068   11.6   1.2   1   1   3.9e-05    0.0092   11.2   1.2   540   569    15    46     4    51 0.86 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/bgerda/guppy_SUP/busco_downloads/lineages/glires_odb10/hmms/15091at314147.hmm
# Target file:     /home/bgerda/guppy_SUP/busco_results/run_glires_odb10/metaeuk_output/rerun_results/ragtag.scaffold.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/bgerda/guppy_SUP/busco_results/run_glires_odb10/hmmer_output/rerun_results/15091at314147.out --cpu 1 /home/bgerda/guppy_SUP/busco_downloads/lineages/glires_odb10/hmms/15091at314147.hmm /home/bgerda/guppy_SUP/busco_results/run_glires_odb10/metaeuk_output/rerun_results/ragtag.scaffold.fasta.modified.fas 
# Current dir:     /home/bgerda/guppy_SUP
# Date:            Sun May 21 15:29:19 2023
# [ok]
