#                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NW_025965256.1_RagTag:238893-234961   -            199 9215at314147         -            629     2e-36  122.2   0.3   1   2     5e-15   4.6e-13   45.0   0.3   336   401     2    73     1    74 0.89 -
NW_025965256.1_RagTag:238893-234961   -            199 9215at314147         -            629     2e-36  122.2   0.3   2   2   2.5e-24   2.3e-22   75.7   0.0   446   564    81   199    73   199 0.90 -
NW_025965499.1_RagTag:3791-2706       -            362 9215at314147         -            629   5.6e-31  104.2   0.1   1   1   7.9e-33   7.3e-31  103.8   0.1   331   582    25   269    15   282 0.90 -
contig_34309_pilon:592-2              -            197 9215at314147         -            629   7.7e-31  103.7   0.1   1   1   9.8e-33   9.1e-31  103.5   0.1   330   515    15   197     9   197 0.94 -
NW_025965099.1_RagTag:14363-15274     -            304 9215at314147         -            629     2e-30  102.3   0.2   1   1   2.8e-32   2.6e-30  102.0   0.2   331   583    35   280    31   292 0.90 -
contig_66008_pilon:1779-2636          -            286 9215at314147         -            629   5.3e-30  100.9   0.0   1   1   7.2e-32   6.6e-30  100.6   0.0   356   584    15   238     4   248 0.86 -
NW_025965240.1_RagTag:95899-92013     -            305 9215at314147         -            629   2.7e-29   98.6   2.6   1   2       2.5   2.3e+02   -3.6   0.1    59    96   161   196   150   206 0.61 -
NW_025965240.1_RagTag:95899-92013     -            305 9215at314147         -            629   2.7e-29   98.6   2.6   2   2   2.9e-31   2.7e-29   98.6   2.6   365   448   223   305   219   305 0.97 -
contig_37224_pilon:1693-2424          -            244 9215at314147         -            629   5.9e-29   97.5   0.4   1   1   7.8e-31   7.2e-29   97.2   0.4   330   526     6   199     2   207 0.90 -
NW_025965233.1_RagTag:114859-113462   -            466 9215at314147         -            629   1.7e-25   86.0   0.0   1   1   2.8e-27   2.6e-25   85.4   0.0   325   528     8   208     3   221 0.87 -
contig_34501_pilon:2271-1573          -            233 9215at314147         -            629   7.6e-21   70.7   0.0   1   1   9.8e-23   9.1e-21   70.4   0.0   397   532     2   134     1   155 0.91 -
contig_31429_pilon:272-1088           -            267 9215at314147         -            629   4.6e-20   68.1   0.2   1   1   1.3e-21   1.2e-19   66.8   0.2   330   535     4   194     2   200 0.86 -
NW_025965279.1_RagTag:78582-79082     -            167 9215at314147         -            629   7.8e-18   60.7   0.0   1   1   9.6e-20   8.9e-18   60.6   0.0   427   534    10   115     5   164 0.86 -
NW_025965548.1_RagTag:8433-2018       -            436 9215at314147         -            629   3.1e-07   25.7   0.1   1   1   7.1e-09   6.6e-07   24.6   0.1   363   478   248   376   241   385 0.76 -
NW_025965039.1_RagTag:226766-224869   -            386 9215at314147         -            629   4.6e-07   25.2   0.2   1   1   6.9e-09   6.4e-07   24.7   0.2   390   469     8    89     1    96 0.78 -
NW_025965218.1_RagTag:1578470-1576498 -            278 9215at314147         -            629   7.7e-06   21.1   0.3   1   2   1.2e-07   1.1e-05   20.6   0.0   477   535   105   164    86   175 0.85 -
NW_025965218.1_RagTag:1578470-1576498 -            278 9215at314147         -            629   7.7e-06   21.1   0.3   2   2         4   3.7e+02   -4.3   0.1   146   179   229   262   223   266 0.72 -
NW_025965313.1_RagTag:82152-83619     -            201 9215at314147         -            629    0.0013   13.8   0.0   1   1   2.1e-05     0.002   13.2   0.0   429   493    75   140    65   146 0.83 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/bgerda/guppy_SUP/busco_downloads/lineages/glires_odb10/hmms/9215at314147.hmm
# Target file:     /home/bgerda/guppy_SUP/busco_results_racon/run_glires_odb10/metaeuk_output/rerun_results/ragtag.scaffold.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/bgerda/guppy_SUP/busco_results_racon/run_glires_odb10/hmmer_output/rerun_results/9215at314147.out --cpu 1 /home/bgerda/guppy_SUP/busco_downloads/lineages/glires_odb10/hmms/9215at314147.hmm /home/bgerda/guppy_SUP/busco_results_racon/run_glires_odb10/metaeuk_output/rerun_results/ragtag.scaffold.fasta.modified.fas 
# Current dir:     /home/bgerda/guppy_SUP
# Date:            Sun May 21 17:30:01 2023
# [ok]
