#                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NW_025965028.1_RagTag:53393-54202     -            270 27094at314147        -            313     2e-27   92.5   5.1   1   1   1.9e-29   3.2e-27   91.8   5.1    52   254    19   222     9   241 0.95 -
NW_025965287.1_RagTag:800819-799737   -            361 27094at314147        -            313   8.3e-12   41.2  10.2   1   2   2.8e-12   4.9e-10   35.4   5.8   100   275   123   305   114   313 0.86 -
NW_025965287.1_RagTag:800819-799737   -            361 27094at314147        -            313   8.3e-12   41.2  10.2   2   2   0.00082      0.14    7.5   0.2   189   232   312   357   295   361 0.77 -
NW_025965304.1_RagTag:298541-234380   -            569 27094at314147        -            313   2.6e-08   29.7  13.9   1   3   1.7e-06    0.0003   16.3   0.4   112   179    57   101    15   164 0.64 -
NW_025965304.1_RagTag:298541-234380   -            569 27094at314147        -            313   2.6e-08   29.7  13.9   2   3    0.0001     0.018   10.5   0.2    98   176   286   369   266   398 0.70 -
NW_025965304.1_RagTag:298541-234380   -            569 27094at314147        -            313   2.6e-08   29.7  13.9   3   3   0.00026     0.045    9.2   2.9    98   244   409   559   397   565 0.71 -
NW_025965140.1_RagTag:194211-195170   -            320 27094at314147        -            313   2.4e-07   26.5   0.0   1   3     0.086        15    0.9   0.0   144   201    43   101    38   116 0.64 -
NW_025965140.1_RagTag:194211-195170   -            320 27094at314147        -            313   2.4e-07   26.5   0.0   2   3   1.7e-07     3e-05   19.6   0.0    83   138    99   154    90   206 0.80 -
NW_025965140.1_RagTag:194211-195170   -            320 27094at314147        -            313   2.4e-07   26.5   0.0   3   3    0.0094       1.6    4.1   0.0   122   200   191   270   161   318 0.58 -
contig_74745_pilon:421-837            -            139 27094at314147        -            313   2.8e-07   26.3   4.0   1   2   1.5e-06   0.00027   16.5   0.1   120   163    11    54     1    63 0.71 -
contig_74745_pilon:421-837            -            139 27094at314147        -            313   2.8e-07   26.3   4.0   2   2   5.2e-05     0.009   11.5   0.6    99   177    81   134    55   139 0.51 -
NW_025965324.1_RagTag:3746709-3746149 -            187 27094at314147        -            313   3.2e-07   26.1   0.0   1   1   3.6e-09   6.2e-07   25.1   0.0    83   154    40   113    26   162 0.78 -
NW_025965287.1_RagTag:802910-802371   -            180 27094at314147        -            313     5e-07   25.5   0.4   1   1   1.1e-08   1.8e-06   23.6   0.2    67   178    78   169    52   179 0.52 -
NW_025965301.1_RagTag:529721-528217   -            499 27094at314147        -            313   0.00033   16.2   0.4   1   1     3e-06   0.00053   15.5   0.4    73   210    54   196    44   204 0.71 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/bgerda/guppy_SUP/busco_downloads/lineages/glires_odb10/hmms/27094at314147.hmm
# Target file:     /home/bgerda/guppy_SUP/busco_results_racon/run_glires_odb10/metaeuk_output/rerun_results/ragtag.scaffold.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/bgerda/guppy_SUP/busco_results_racon/run_glires_odb10/hmmer_output/rerun_results/27094at314147.out --cpu 1 /home/bgerda/guppy_SUP/busco_downloads/lineages/glires_odb10/hmms/27094at314147.hmm /home/bgerda/guppy_SUP/busco_results_racon/run_glires_odb10/metaeuk_output/rerun_results/ragtag.scaffold.fasta.modified.fas 
# Current dir:     /home/bgerda/guppy_SUP
# Date:            Sun May 21 17:29:59 2023
# [ok]
