#                                                                                         --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                     accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#             ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
contig_52188_pilon:954-280        -            225 35511at314147        -            190      0.21    7.5   8.1   1   5     0.023        10    2.0   0.2   107   148     7    48     3    60 0.69 -
contig_52188_pilon:954-280        -            225 35511at314147        -            190      0.21    7.5   8.1   2   5     0.032        15    1.5   0.1   107   141    35    69    27    86 0.81 -
contig_52188_pilon:954-280        -            225 35511at314147        -            190      0.21    7.5   8.1   3   5    0.0034       1.6    4.7   0.1   107   152    91   136    81   147 0.89 -
contig_52188_pilon:954-280        -            225 35511at314147        -            190      0.21    7.5   8.1   4   5     0.033        15    1.5   0.2   108   147   148   187   130   199 0.61 -
contig_52188_pilon:954-280        -            225 35511at314147        -            190      0.21    7.5   8.1   5   5     0.012       5.7    2.9   0.1   107   143   175   211   157   223 0.81 -
contig_59446_pilon:259-795        -            179 35511at314147        -            190      0.87    5.5   6.8   1   3     0.037        17    1.3   0.1   107   143    14    50     6    66 0.77 -
contig_59446_pilon:259-795        -            179 35511at314147        -            190      0.87    5.5   6.8   2   3    0.0035       1.6    4.7   1.2   107   142    70   105    43   123 0.83 -
contig_59446_pilon:259-795        -            179 35511at314147        -            190      0.87    5.5   6.8   3   3     0.042        20    1.1   0.1   107   133   126   152   119   169 0.84 -
NW_025965440.1_RagTag:12616-13782 -            389 35511at314147        -            190       4.6    3.2  30.6   1  10     0.025        12    1.9   0.0   107   149     2    44     1    55 0.82 -
NW_025965440.1_RagTag:12616-13782 -            389 35511at314147        -            190       4.6    3.2  30.6   2  10      0.11        49   -0.2   0.3   107   140    58    91    52   107 0.79 -
NW_025965440.1_RagTag:12616-13782 -            389 35511at314147        -            190       4.6    3.2  30.6   3  10       0.1        48   -0.1   0.6   107   137    86   116    64   125 0.82 -
NW_025965440.1_RagTag:12616-13782 -            389 35511at314147        -            190       4.6    3.2  30.6   4  10    0.0082       3.8    3.4   1.1   107   142   114   149   100   163 0.80 -
NW_025965440.1_RagTag:12616-13782 -            389 35511at314147        -            190       4.6    3.2  30.6   5  10    0.0039       1.8    4.5   0.5   107   142   170   205   165   220 0.83 -
NW_025965440.1_RagTag:12616-13782 -            389 35511at314147        -            190       4.6    3.2  30.6   6  10     0.022        10    2.0   0.3   107   146   198   237   190   251 0.75 -
NW_025965440.1_RagTag:12616-13782 -            389 35511at314147        -            190       4.6    3.2  30.6   7  10     0.033        15    1.5   0.1   107   145   226   264   213   279 0.78 -
NW_025965440.1_RagTag:12616-13782 -            389 35511at314147        -            190       4.6    3.2  30.6   8  10      0.13        62   -0.5   0.1   107   143   254   290   246   302 0.77 -
NW_025965440.1_RagTag:12616-13782 -            389 35511at314147        -            190       4.6    3.2  30.6   9  10     0.044        21    1.1   1.1   106   133   309   336   279   348 0.63 -
NW_025965440.1_RagTag:12616-13782 -            389 35511at314147        -            190       4.6    3.2  30.6  10  10    0.0097       4.5    3.2   0.2   107   141   338   372   332   383 0.79 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/bgerda/guppy_SUP/busco_downloads/lineages/glires_odb10/hmms/35511at314147.hmm
# Target file:     /home/bgerda/guppy_SUP/busco_results_racon/run_glires_odb10/metaeuk_output/rerun_results/ragtag.scaffold.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/bgerda/guppy_SUP/busco_results_racon/run_glires_odb10/hmmer_output/rerun_results/35511at314147.out --cpu 1 /home/bgerda/guppy_SUP/busco_downloads/lineages/glires_odb10/hmms/35511at314147.hmm /home/bgerda/guppy_SUP/busco_results_racon/run_glires_odb10/metaeuk_output/rerun_results/ragtag.scaffold.fasta.modified.fas 
# Current dir:     /home/bgerda/guppy_SUP
# Date:            Sun May 21 17:29:49 2023
# [ok]
