#                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
contig_83093_pilon:417-680            -             88 10382at314147        -            566   6.8e-09   31.3   0.5   1   1   4.5e-11   6.9e-09   31.3   0.5   509   554    37    84    17    88 0.82 -
contig_5411_pilon:437-201             -             79 10382at314147        -            566   8.7e-09   31.0   0.3   1   1   5.6e-11   8.7e-09   31.0   0.3   509   554    28    75    10    79 0.84 -
NW_025965314.1_RagTag:614962-614699   -             88 10382at314147        -            566     1e-08   30.7   0.4   1   1   6.8e-11     1e-08   30.7   0.4   509   554    37    84    17    88 0.83 -
NW_025965075.1_RagTag:18127-23307     -            380 10382at314147        -            566   2.5e-07   26.1   0.3   1   1     2e-09   3.1e-07   25.8   0.3   505   553   321   371   306   380 0.86 -
NW_025965308.1_RagTag:923962-834363   -             70 10382at314147        -            566   2.9e-06   22.6   1.0   1   1     2e-08   3.1e-06   22.6   1.0   511   554     7    52     2    62 0.86 -
NW_025965309.1_RagTag:3290555-3290193 -            121 10382at314147        -            566   0.00013   17.2   0.8   1   1     1e-06   0.00016   16.9   0.8   510   554    65   112    57   118 0.83 -
NW_025965075.1_RagTag:65339-58346     -            349 10382at314147        -            566    0.0021   13.2   1.7   1   1   1.9e-05    0.0029   12.7   1.7   506   553    44    92    36    99 0.84 -
NW_025965314.1_RagTag:573146-572487   -            220 10382at314147        -            566     0.013   10.6   4.7   1   1   0.00011     0.017   10.2   4.7   511   554    19    62    11    69 0.92 -
NW_025965317.1_RagTag:2732946-2735087 -            714 10382at314147        -            566     0.018   10.1   2.4   1   1   0.00016     0.024    9.7   2.4   509   551     2    44     1    51 0.94 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/bgerda/guppy_SUP/busco_downloads/lineages/glires_odb10/hmms/10382at314147.hmm
# Target file:     /home/bgerda/guppy_SUP/busco_results_racon/run_glires_odb10/metaeuk_output/rerun_results/ragtag.scaffold.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/bgerda/guppy_SUP/busco_results_racon/run_glires_odb10/hmmer_output/rerun_results/10382at314147.out --cpu 1 /home/bgerda/guppy_SUP/busco_downloads/lineages/glires_odb10/hmms/10382at314147.hmm /home/bgerda/guppy_SUP/busco_results_racon/run_glires_odb10/metaeuk_output/rerun_results/ragtag.scaffold.fasta.modified.fas 
# Current dir:     /home/bgerda/guppy_SUP
# Date:            Sun May 21 17:29:58 2023
# [ok]
