#                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NW_025965287.1_RagTag:800819-799737   -            361 29316at314147        -            306   3.4e-16   55.7  11.6   1   4   1.2e-11   1.7e-09   33.7   0.1     8   162     2   155     1   161 0.74 -
NW_025965287.1_RagTag:800819-799737   -            361 29316at314147        -            306   3.4e-16   55.7  11.6   2   4    0.0035      0.49    5.9   0.4    85   126   170   211   162   246 0.63 -
NW_025965287.1_RagTag:800819-799737   -            361 29316at314147        -            306   3.4e-16   55.7  11.6   3   4    0.0016      0.22    7.0   0.1    84   127   241   284   236   288 0.89 -
NW_025965287.1_RagTag:800819-799737   -            361 29316at314147        -            306   3.4e-16   55.7  11.6   4   4   8.5e-07   0.00012   17.8   2.8    46   126   252   331   248   360 0.79 -
NW_025965304.1_RagTag:298541-234380   -            569 29316at314147        -            306   1.4e-12   43.8   3.1   1   5    0.0026      0.36    6.3   0.1    85   130    17    66     6    83 0.69 -
NW_025965304.1_RagTag:298541-234380   -            569 29316at314147        -            306   1.4e-12   43.8   3.1   2   5       0.1        14    1.1   0.0    85   126    90   135    84   158 0.67 -
NW_025965304.1_RagTag:298541-234380   -            569 29316at314147        -            306   1.4e-12   43.8   3.1   3   5     0.066       9.1    1.7   0.0    79   131   281   335   271   366 0.74 -
NW_025965304.1_RagTag:298541-234380   -            569 29316at314147        -            306   1.4e-12   43.8   3.1   4   5      0.18        25    0.3   0.0    86   121   362   397   351   406 0.84 -
NW_025965304.1_RagTag:298541-234380   -            569 29316at314147        -            306   1.4e-12   43.8   3.1   5   5   3.8e-10   5.3e-08   28.8   0.1    83   233   408   552   385   568 0.72 -
NW_025965324.1_RagTag:3746709-3746149 -            187 29316at314147        -            306   1.4e-11   40.6   5.5   1   1     7e-12   9.7e-10   34.5   5.5    24   193     3   184     1   186 0.68 -
NW_025965287.1_RagTag:802910-802371   -            180 29316at314147        -            306   4.5e-11   38.8   0.4   1   2   9.7e-09   1.3e-06   24.2   0.2    24   128     9   106     2   127 0.88 -
NW_025965287.1_RagTag:802910-802371   -            180 29316at314147        -            306   4.5e-11   38.8   0.4   2   2   3.2e-05    0.0044   12.6   0.0    82   126   132   176   128   179 0.91 -
NW_025965233.1_RagTag:1527483-1527755 -             91 29316at314147        -            306   1.5e-07   27.3   0.1   1   1   7.8e-09   1.1e-06   24.5   0.1    63   125     5    63     1    87 0.78 -
NW_025965140.1_RagTag:194211-195170   -            320 29316at314147        -            306   5.3e-07   25.5   9.3   1   4   1.5e-07   2.1e-05   20.3   0.6    11   125    12   131     4   136 0.82 -
NW_025965140.1_RagTag:194211-195170   -            320 29316at314147        -            306   5.3e-07   25.5   9.3   2   4     0.021         3    3.3   0.2    86   140   139   195   134   226 0.62 -
NW_025965140.1_RagTag:194211-195170   -            320 29316at314147        -            306   5.3e-07   25.5   9.3   3   4     0.061       8.5    1.8   0.2    79   115   206   242   177   251 0.67 -
NW_025965140.1_RagTag:194211-195170   -            320 29316at314147        -            306   5.3e-07   25.5   9.3   4   4    0.0045      0.62    5.6   0.7    59   148   214   305   200   316 0.60 -
NW_025965319.1_RagTag:936680-934538   -            651 29316at314147        -            306   6.6e-06   21.9   0.2   1   2   0.00047     0.065    8.8   0.0    55   127   131   199    88   207 0.73 -
NW_025965319.1_RagTag:936680-934538   -            651 29316at314147        -            306   6.6e-06   21.9   0.2   2   2    0.0001     0.014   10.9   0.0    86   206   206   320   201   337 0.73 -
NW_025965301.1_RagTag:529721-528217   -            499 29316at314147        -            306   8.5e-06   21.5   0.5   1   2   4.3e-06    0.0006   15.5   0.0    86   154    58   127    44   133 0.76 -
NW_025965301.1_RagTag:529721-528217   -            499 29316at314147        -            306   8.5e-06   21.5   0.5   2   2   0.00039     0.054    9.1   0.1    94   192    90   207    89   222 0.64 -
NW_025965230.1_RagTag:694057-715536   -             83 29316at314147        -            306   0.00024   16.8   0.5   1   1   2.1e-06   0.00029   16.5   0.5    24    78     6    58     3    77 0.84 -
NW_025965323.1_RagTag:2422612-2422334 -             93 29316at314147        -            306    0.0003   16.5   0.1   1   1   2.2e-06    0.0003   16.4   0.1    77   135    21    80     4    93 0.80 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/bgerda/guppy_SUP/busco_downloads/lineages/glires_odb10/hmms/29316at314147.hmm
# Target file:     /home/bgerda/guppy_SUP/busco_results_racon/run_glires_odb10/metaeuk_output/rerun_results/ragtag.scaffold.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/bgerda/guppy_SUP/busco_results_racon/run_glires_odb10/hmmer_output/rerun_results/29316at314147.out --cpu 1 /home/bgerda/guppy_SUP/busco_downloads/lineages/glires_odb10/hmms/29316at314147.hmm /home/bgerda/guppy_SUP/busco_results_racon/run_glires_odb10/metaeuk_output/rerun_results/ragtag.scaffold.fasta.modified.fas 
# Current dir:     /home/bgerda/guppy_SUP
# Date:            Sun May 21 17:30:00 2023
# [ok]
