#                                                                                           --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                       accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#               ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
contig_34309_pilon:592-2            -            197 17345at314147        -            460   1.3e-23   79.6   0.0   1   1   1.5e-25   1.6e-23   79.3   0.0   138   309    17   193     6   196 0.90 -
contig_66008_pilon:1779-2636        -            286 17345at314147        -            460   1.7e-23   79.2   0.0   1   1   2.1e-25   2.2e-23   78.8   0.0   145   383     1   236     1   251 0.89 -
NW_025965499.1_RagTag:3791-2706     -            362 17345at314147        -            460   7.2e-20   67.2   0.5   1   2   1.4e-21   1.5e-19   66.2   0.2   139   322    27   215    22   270 0.87 -
NW_025965499.1_RagTag:3791-2706     -            362 17345at314147        -            460   7.2e-20   67.2   0.5   2   2      0.72        77   -2.1   0.0   352   381   294   323   264   341 0.73 -
NW_025965099.1_RagTag:14363-15274   -            304 17345at314147        -            460   2.3e-19   65.6   0.2   1   1   2.5e-21   2.7e-19   65.3   0.2   139   322    37   225    31   279 0.88 -
NW_025965233.1_RagTag:114859-113462 -            466 17345at314147        -            460   7.5e-18   60.6   0.0   1   1   1.1e-19   1.2e-17   59.9   0.0   137   320    15   202     4   264 0.85 -
contig_37224_pilon:1693-2424        -            244 17345at314147        -            460     1e-17   60.1   0.1   1   1   1.1e-19   1.2e-17   60.0   0.1   139   324     9   200     4   243 0.88 -
contig_34501_pilon:2271-1573        -            233 17345at314147        -            460   3.4e-14   48.5   0.0   1   1     4e-16   4.3e-14   48.2   0.0   198   329     2   134     1   143 0.91 -
NW_025965279.1_RagTag:78582-79082   -            167 17345at314147        -            460   2.5e-13   45.7   0.0   1   1   2.8e-15     3e-13   45.4   0.0   227   382    10   162     4   167 0.84 -
contig_31429_pilon:272-1088         -            267 17345at314147        -            460   6.8e-13   44.3   0.1   1   1   1.5e-14   1.6e-12   43.0   0.1   137   381     5   237     2   252 0.77 -
NW_025965240.1_RagTag:95899-92013   -            305 17345at314147        -            460   4.2e-07   25.2   0.2   1   1     5e-09   5.4e-07   24.8   0.2   159   248   215   305   197   305 0.86 -
NW_025965548.1_RagTag:8433-2018     -            436 17345at314147        -            460   3.6e-06   22.1   0.0   1   1   6.1e-08   6.6e-06   21.2   0.0   176   279   261   380   251   386 0.74 -
NW_025965401.1_RagTag:63455-65494   -            216 17345at314147        -            460   4.9e-05   18.3   0.0   1   1   7.1e-07   7.6e-05   17.7   0.0   228   321    25   128     3   136 0.73 -
NW_025965222.1_RagTag:185086-183102 -            116 17345at314147        -            460   0.00076   14.4   0.0   1   1   8.5e-06   0.00091   14.2   0.0   287   376     4    88     2   102 0.82 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/bgerda/guppy_SUP/busco_downloads/lineages/glires_odb10/hmms/17345at314147.hmm
# Target file:     /home/bgerda/guppy_SUP/busco_results_racon/run_glires_odb10/metaeuk_output/rerun_results/ragtag.scaffold.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/bgerda/guppy_SUP/busco_results_racon/run_glires_odb10/hmmer_output/rerun_results/17345at314147.out --cpu 1 /home/bgerda/guppy_SUP/busco_downloads/lineages/glires_odb10/hmms/17345at314147.hmm /home/bgerda/guppy_SUP/busco_results_racon/run_glires_odb10/metaeuk_output/rerun_results/ragtag.scaffold.fasta.modified.fas 
# Current dir:     /home/bgerda/guppy_SUP
# Date:            Sun May 21 17:29:48 2023
# [ok]
