#                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NW_025965287.1_RagTag:1440279-1439407 -            289 2001at314147         -           1269   1.6e-14   48.5   3.8   1   3   1.1e-06   0.00025   14.8   0.2   616   659    47    89    26   103 0.85 -
NW_025965287.1_RagTag:1440279-1439407 -            289 2001at314147         -           1269   1.6e-14   48.5   3.8   2   3   7.1e-08   1.6e-05   18.7   0.1    65   126    98   158    89   167 0.74 -
NW_025965287.1_RagTag:1440279-1439407 -            289 2001at314147         -           1269   1.6e-14   48.5   3.8   3   3   1.3e-06   0.00029   14.6   0.0   630   703   186   260   168   271 0.81 -
contig_13085_pilon:864-71             -            219 2001at314147         -           1269   4.6e-08   27.2   0.3   1   2   7.4e-10   1.7e-07   25.3   0.1   616   694    71   146    25   157 0.84 -
contig_13085_pilon:864-71             -            219 2001at314147         -           1269   4.6e-08   27.2   0.3   2   2     0.027       6.3    0.2   0.0    70   128   162   218   149   219 0.71 -
NW_025965321.1_RagTag:2930434-2928056 -            522 2001at314147         -           1269   2.2e-05   18.3   0.1   1   3     0.026       6.1    0.2   0.0    71    89   196   214   170   242 0.61 -
NW_025965321.1_RagTag:2930434-2928056 -            522 2001at314147         -           1269   2.2e-05   18.3   0.1   2   3   0.00067      0.16    5.5   0.3   634   693   243   301   225   308 0.78 -
NW_025965321.1_RagTag:2930434-2928056 -            522 2001at314147         -           1269   2.2e-05   18.3   0.1   3   3   0.00011     0.025    8.2   0.0    69   152   378   464   363   492 0.85 -
NW_025965310.1_RagTag:472250-484579   -            307 2001at314147         -           1269   7.9e-05   16.4   1.9   1   2   0.00055      0.13    5.8   0.0   637   685   135   185    91   218 0.61 -
NW_025965310.1_RagTag:472250-484579   -            307 2001at314147         -           1269   7.9e-05   16.4   1.9   2   2   2.5e-05    0.0059   10.2   0.6   620   692   218   293   201   304 0.83 -
NW_025965155.1_RagTag:64307-63339     -            323 2001at314147         -           1269   0.00017   15.3   0.1   1   2    0.0014      0.32    4.5   0.0   104   191    20   110    12   121 0.81 -
NW_025965155.1_RagTag:64307-63339     -            323 2001at314147         -           1269   0.00017   15.3   0.1   2   2   0.00015     0.035    7.7   0.1   333   422   162   253   152   263 0.69 -
NW_025965114.1_RagTag:27851-27678     -             58 2001at314147         -           1269    0.0015   12.2   0.0   1   1   6.9e-06    0.0016   12.1   0.0   359   395    10    46     4    54 0.57 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/bgerda/guppy_SUP/busco_downloads/lineages/glires_odb10/hmms/2001at314147.hmm
# Target file:     /home/bgerda/guppy_SUP/busco_results_racon/run_glires_odb10/metaeuk_output/rerun_results/ragtag.scaffold.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/bgerda/guppy_SUP/busco_results_racon/run_glires_odb10/hmmer_output/rerun_results/2001at314147.out --cpu 1 /home/bgerda/guppy_SUP/busco_downloads/lineages/glires_odb10/hmms/2001at314147.hmm /home/bgerda/guppy_SUP/busco_results_racon/run_glires_odb10/metaeuk_output/rerun_results/ragtag.scaffold.fasta.modified.fas 
# Current dir:     /home/bgerda/guppy_SUP
# Date:            Sun May 21 17:29:54 2023
# [ok]
