#                                                                                           --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                       accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#               ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NW_025965279.1_RagTag:78582-79082   -            167 16945at314147        -            468   1.8e-37  125.3   0.0   1   2     7e-39   5.7e-37  123.6   0.0   249   378     5   132     1   148 0.93 -
NW_025965279.1_RagTag:78582-79082   -            167 16945at314147        -            468   1.8e-37  125.3   0.0   2   2      0.36        29   -0.7   0.0   411   433   139   161   135   165 0.86 -
contig_66008_pilon:1779-2636        -            286 16945at314147        -            468   3.6e-26   88.0   0.1   1   1   5.9e-28   4.9e-26   87.6   0.1   191   354    22   185     2   194 0.88 -
contig_37224_pilon:1693-2424        -            244 16945at314147        -            468     2e-25   85.6   0.1   1   1   2.9e-27   2.4e-25   85.3   0.1   154   356     3   202     1   208 0.85 -
contig_34309_pilon:592-2            -            197 16945at314147        -            468   6.6e-23   77.3   0.1   1   1   9.3e-25   7.6e-23   77.1   0.1   152   341    10   196     5   197 0.89 -
NW_025965499.1_RagTag:3791-2706     -            362 16945at314147        -            468   2.5e-22   75.4   0.1   1   1   4.1e-24   3.4e-22   74.9   0.1   176   364    43   224    18   242 0.80 -
NW_025965233.1_RagTag:114859-113462 -            466 16945at314147        -            468   2.1e-21   72.3   0.0   1   1   3.5e-23   2.8e-21   71.9   0.0   157   346    14   199     6   215 0.87 -
NW_025965099.1_RagTag:14363-15274   -            304 16945at314147        -            468   4.2e-20   68.0   0.2   1   1   6.6e-22   5.4e-20   67.7   0.2   174   356    51   230    28   247 0.83 -
contig_34501_pilon:2271-1573        -            233 16945at314147        -            468     2e-17   59.2   0.0   1   1     3e-19   2.4e-17   58.9   0.0   225   362     2   138     1   146 0.89 -
contig_31429_pilon:272-1088         -            267 16945at314147        -            468   1.8e-15   52.7   0.2   1   1   1.5e-16   1.2e-14   50.0   0.2   155   353     2   185     1   202 0.79 -
NW_025965548.1_RagTag:8433-2018     -            436 16945at314147        -            468   2.6e-08   29.2   0.1   1   1   6.4e-10   5.2e-08   28.2   0.0   254   297   327   370   315   397 0.91 -
NW_025965301.1_RagTag:70135-68389   -            338 16945at314147        -            468   2.1e-07   26.1   0.0   1   1   3.7e-09     3e-07   25.6   0.0   270   354   160   239   148   284 0.78 -
NW_025965256.1_RagTag:238893-234961 -            199 16945at314147        -            468   5.3e-05   18.2   0.4   1   2   1.2e-06   9.7e-05   17.4   0.3   164   228     3    72     1    78 0.69 -
NW_025965256.1_RagTag:238893-234961 -            199 16945at314147        -            468   5.3e-05   18.2   0.4   2   2       1.1        86   -2.2   0.0   274   296    82   108    73   117 0.73 -
NW_025965313.1_RagTag:82152-83619   -            201 16945at314147        -            468   6.6e-05   17.9   0.0   1   2   8.6e-06    0.0007   14.5   0.0   259   301    78   120    65   140 0.85 -
NW_025965313.1_RagTag:82152-83619   -            201 16945at314147        -            468   6.6e-05   17.9   0.0   2   2     0.083       6.8    1.4   0.0   323   350   163   191   149   196 0.77 -
NW_025965401.1_RagTag:63455-65494   -            216 16945at314147        -            468   0.00012   17.1   0.0   1   1     2e-06   0.00017   16.6   0.0   251   349    21   127    12   140 0.74 -
NW_025965240.1_RagTag:95899-92013   -            305 16945at314147        -            468   0.00014   16.8   0.5   1   1   2.3e-06   0.00019   16.4   0.5   196   275   226   305   220   305 0.92 -
NW_025965066.1_RagTag:84022-85665   -            205 16945at314147        -            468   0.00065   14.6   0.0   1   2      0.29        24   -0.4   0.0   156   217    23    91    17    98 0.68 -
NW_025965066.1_RagTag:84022-85665   -            205 16945at314147        -            468   0.00065   14.6   0.0   2   2   2.4e-05     0.002   13.0   0.0   257   362    97   193    66   200 0.79 -
NW_025965039.1_RagTag:226766-224869 -            386 16945at314147        -            468     0.005   11.7   0.5   1   2   0.00013     0.011   10.6   0.6   221   294    11    89     1    95 0.74 -
NW_025965039.1_RagTag:226766-224869 -            386 16945at314147        -            468     0.005   11.7   0.5   2   2         2   1.7e+02   -3.2   0.0   407   431   295   319   285   323 0.83 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/bgerda/guppy_SUP/busco_downloads/lineages/glires_odb10/hmms/16945at314147.hmm
# Target file:     /home/bgerda/guppy_SUP/busco_results_racon/run_glires_odb10/metaeuk_output/rerun_results/ragtag.scaffold.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/bgerda/guppy_SUP/busco_results_racon/run_glires_odb10/hmmer_output/rerun_results/16945at314147.out --cpu 1 /home/bgerda/guppy_SUP/busco_downloads/lineages/glires_odb10/hmms/16945at314147.hmm /home/bgerda/guppy_SUP/busco_results_racon/run_glires_odb10/metaeuk_output/rerun_results/ragtag.scaffold.fasta.modified.fas 
# Current dir:     /home/bgerda/guppy_SUP
# Date:            Sun May 21 17:29:57 2023
# [ok]
