#                                                                                           --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                       accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#               ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NW_025965275.1_RagTag:93400-152144  -            297 17829at314147        -            368   2.5e-78  260.1  18.3   1   2   2.1e-76   5.8e-74  245.7  10.7    10   207    36   247    28   257 0.92 -
NW_025965275.1_RagTag:93400-152144  -            297 17829at314147        -            368   2.5e-78  260.1  18.3   2   2   2.3e-07   6.6e-05   18.5   1.1   248   289   256   297   246   297 0.90 -
NW_025965275.1_RagTag:72427-152183  -            336 17829at314147        -            368   1.9e-56  188.1   9.9   1   2   2.3e-54   6.4e-52  173.2   2.0    23   212    89   281    83   283 0.92 -
NW_025965275.1_RagTag:72427-152183  -            336 17829at314147        -            368   1.9e-56  188.1   9.9   2   2   5.6e-08   1.6e-05   20.5   1.3   247   294   281   328   279   336 0.88 -
NW_025965266.1_RagTag:68636-57096   -            422 17829at314147        -            368   1.3e-22   76.7  17.4   1   2   2.7e-13   7.7e-11   38.0   1.3    20   145   119   254   111   265 0.81 -
NW_025965266.1_RagTag:68636-57096   -            422 17829at314147        -            368   1.3e-22   76.7  17.4   2   2   4.2e-15   1.2e-12   43.9   9.3   175   325   265   416   256   422 0.91 -
NW_025965266.1_RagTag:110266-106517 -            302 17829at314147        -            368     3e-20   69.0  18.4   1   1   2.8e-22     8e-20   67.6  18.3    74   321    56   292    10   301 0.84 -
NW_025965266.1_RagTag:97585-95936   -            226 17829at314147        -            368   2.1e-14   49.7  11.9   1   1   9.3e-17   2.6e-14   49.4  11.9    60   241    32   214     8   222 0.88 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/bgerda/guppy_SUP/busco_downloads/lineages/glires_odb10/hmms/17829at314147.hmm
# Target file:     /home/bgerda/guppy_SUP/busco_results_flye/run_glires_odb10/metaeuk_output/rerun_results/ragtag.scaffold.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/bgerda/guppy_SUP/busco_results_flye/run_glires_odb10/hmmer_output/rerun_results/17829at314147.out --cpu 1 /home/bgerda/guppy_SUP/busco_downloads/lineages/glires_odb10/hmms/17829at314147.hmm /home/bgerda/guppy_SUP/busco_results_flye/run_glires_odb10/metaeuk_output/rerun_results/ragtag.scaffold.fasta.modified.fas 
# Current dir:     /home/bgerda/guppy_SUP
# Date:            Sun May 21 17:47:49 2023
# [ok]
