#                                                                                           --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                       accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#               ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NW_025965230.1_RagTag:341224-340445 -            260 21693at314147        -            410   1.9e-54  181.5  10.6   1   3    0.0023       1.1    4.4   0.2     1    19     2    24     2    39 0.82 -
NW_025965230.1_RagTag:341224-340445 -            260 21693at314147        -            410   1.9e-54  181.5  10.6   2   3   8.1e-31   3.8e-28   94.8   4.6    12    85    46   137    42   154 0.87 -
NW_025965230.1_RagTag:341224-340445 -            260 21693at314147        -            410   1.9e-54  181.5  10.6   3   3   4.7e-27   2.2e-24   82.4   0.0    74   137   183   256   171   260 0.85 -
NW_025965266.1_RagTag:110266-106517 -            302 21693at314147        -            410   4.3e-06   22.2   6.8   1   2   3.2e-05     0.015   10.5   2.6   162   223    98   159    79   222 0.84 -
NW_025965266.1_RagTag:110266-106517 -            302 21693at314147        -            410   4.3e-06   22.2   6.8   2   2   6.2e-06    0.0029   12.9   0.4   329   402   221   294   207   301 0.77 -
NW_025965266.1_RagTag:68636-57096   -            422 21693at314147        -            410   4.8e-05   18.7   0.8   1   3      0.22     1e+02   -2.1   0.0   133   177   206   250   194   261 0.80 -
NW_025965266.1_RagTag:68636-57096   -            422 21693at314147        -            410   4.8e-05   18.7   0.8   2   3    0.0056       2.7    3.1   0.3   105   153   257   306   248   337 0.63 -
NW_025965266.1_RagTag:68636-57096   -            422 21693at314147        -            410   4.8e-05   18.7   0.8   3   3     1e-07   4.8e-05   18.7   0.8   325   404   337   416   327   422 0.78 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/bgerda/guppy_SUP/busco_downloads/lineages/glires_odb10/hmms/21693at314147.hmm
# Target file:     /home/bgerda/guppy_SUP/busco_results_flye/run_glires_odb10/metaeuk_output/rerun_results/ragtag.scaffold.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/bgerda/guppy_SUP/busco_results_flye/run_glires_odb10/hmmer_output/rerun_results/21693at314147.out --cpu 1 /home/bgerda/guppy_SUP/busco_downloads/lineages/glires_odb10/hmms/21693at314147.hmm /home/bgerda/guppy_SUP/busco_results_flye/run_glires_odb10/metaeuk_output/rerun_results/ragtag.scaffold.fasta.modified.fas 
# Current dir:     /home/bgerda/guppy_SUP
# Date:            Sun May 21 17:47:54 2023
# [ok]
