#                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NW_025965108.1_RagTag:146498-147454   -            319 28635at314147        -            305   3.6e-29   98.5  11.7   1   2   2.6e-21   1.2e-19   67.2   1.1    13   133    10   134     2   152 0.82 -
NW_025965108.1_RagTag:146498-147454   -            319 28635at314147        -            305   3.6e-29   98.5  11.7   2   2   6.9e-12   3.1e-10   36.3   3.5   139   255   179   297   167   306 0.86 -
contig_25261_pilon:2046-1063          -            328 28635at314147        -            305   6.5e-28   94.4  14.6   1   2   7.9e-18   3.6e-16   55.8   6.3    23   130    31   136     9   167 0.82 -
contig_25261_pilon:2046-1063          -            328 28635at314147        -            305   6.5e-28   94.4  14.6   2   2   3.7e-14   1.7e-12   43.7   1.1   142   263   198   312   181   325 0.77 -
NW_025965321.1_RagTag:4467400-4468259 -            265 28635at314147        -            305   4.8e-25   84.9  12.6   1   2   4.4e-24     2e-22   76.4   2.0     3   138     7   140     5   155 0.86 -
NW_025965321.1_RagTag:4467400-4468259 -            265 28635at314147        -            305   4.8e-25   84.9  12.6   2   2   4.1e-05    0.0019   14.0   3.2   138   210   162   228   151   238 0.83 -
NW_025965319.1_RagTag:190357-191175   -            273 28635at314147        -            305   7.1e-24   81.1  22.8   1   2   3.1e-18   1.4e-16   57.1   4.9    24   130     1   106     1   130 0.90 -
NW_025965319.1_RagTag:190357-191175   -            273 28635at314147        -            305   7.1e-24   81.1  22.8   2   2   5.2e-10   2.4e-08   30.1  10.0   149   254   164   273   156   273 0.77 -
NW_025965295.1_RagTag:980923-980003   -            307 28635at314147        -            305     9e-20   67.6  31.0   1   2   5.9e-20   2.7e-18   62.8   7.5    19   130    22   132    11   159 0.90 -
NW_025965295.1_RagTag:980923-980003   -            307 28635at314147        -            305     9e-20   67.6  31.0   2   2   0.00036     0.016   10.9  15.6   149   268   193   305   185   307 0.78 -
NW_025965230.1_RagTag:352145-351282   -            288 28635at314147        -            305   3.9e-19   65.5  10.2   1   2   5.8e-18   2.6e-16   56.2   3.3    21   147     5   125     1   140 0.84 -
NW_025965230.1_RagTag:352145-351282   -            288 28635at314147        -            305   3.9e-19   65.5  10.2   2   2   4.7e-05    0.0022   13.8   0.6   183   261   205   285   169   288 0.81 -
contig_67641_pilon:774-58             -            239 28635at314147        -            305   8.8e-18   61.1  18.4   1   2     2e-15     9e-14   47.9   7.4    26   130     9   111     2   140 0.87 -
contig_67641_pilon:774-58             -            239 28635at314147        -            305   8.8e-18   61.1  18.4   2   2   1.1e-06   5.1e-05   19.2   3.2   145   211   178   237   169   239 0.87 -
NW_025965256.1_RagTag:853566-854828   -            421 28635at314147        -            305   3.4e-15   52.6  18.8   1   3   8.2e-11   3.7e-09   32.8   6.7    20   128     3   111     1   139 0.80 -
NW_025965256.1_RagTag:853566-854828   -            421 28635at314147        -            305   3.4e-15   52.6  18.8   2   3     0.029       1.3    4.7   0.1   144   176   173   205   163   215 0.82 -
NW_025965256.1_RagTag:853566-854828   -            421 28635at314147        -            305   3.4e-15   52.6  18.8   3   3   1.2e-07   5.3e-06   22.4   1.2   184   268   244   326   234   347 0.84 -
NW_025965421.1_RagTag:181780-182473   -            214 28635at314147        -            305   2.5e-14   49.7   9.2   1   2   3.9e-10   1.8e-08   30.5   0.1    78   127    12    61     4    83 0.88 -
NW_025965421.1_RagTag:181780-182473   -            214 28635at314147        -            305   2.5e-14   49.7   9.2   2   2   2.2e-07     1e-05   21.5   4.8   188   261   141   211   128   213 0.78 -
NW_025965322.1_RagTag:1960872-1959480 -            250 28635at314147        -            305   9.8e-14   47.8   9.5   1   2   1.3e-14   5.8e-13   45.3   4.2    10   126    31   150    22   160 0.80 -
NW_025965322.1_RagTag:1960872-1959480 -            250 28635at314147        -            305   9.8e-14   47.8   9.5   2   2     0.012      0.56    5.9   0.2   221   263   191   234   155   244 0.75 -
NW_025965323.1_RagTag:1326522-1325617 -            302 28635at314147        -            305   4.2e-13   45.7  15.8   1   2   1.5e-08   6.7e-07   25.4   5.7    30   140     4   114     2   132 0.81 -
