#                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
contig_66008_pilon:1783-2643          -            287 27528at314147        -            251   1.1e-15   53.8   0.1   1   1   7.7e-17   5.2e-15   51.6   0.1    28   246    30   231    19   233 0.78 -
contig_37224_pilon:1729-2460          -            244 27528at314147        -            251   1.6e-12   43.5   0.1   1   1   1.2e-13   8.3e-12   41.1   0.1    26   241    42   240    30   244 0.75 -
contig_31429_pilon:300-887            -            196 27528at314147        -            251     1e-10   37.6   0.4   1   1   4.1e-12   2.8e-10   36.1   0.4    27   196    44   193    28   196 0.84 -
contig_34309_pilon:705-58             -            216 27528at314147        -            251   2.5e-10   36.3   0.9   1   1   1.8e-11   1.2e-09   34.0   0.9    18   199    43   204    35   209 0.84 -
NW_025965279.1_RagTag:87840-88469     -            210 27528at314147        -            251   6.3e-09   31.7   0.1   1   1   2.8e-10   1.9e-08   30.1   0.1    88   195    25   118    20   131 0.79 -
NW_025965321.1_RagTag:4471412-4470762 -            217 27528at314147        -            251   5.8e-08   28.5   0.1   1   1   4.2e-09   2.8e-07   26.3   0.1    25   188    47   193    26   202 0.73 -
NW_025965233.1_RagTag:123560-122163   -            466 27528at314147        -            251     2e-07   26.8   0.1   1   1   1.5e-08   9.9e-07   24.5   0.1    28   204    51   207    41   253 0.79 -
contig_83342_pilon:1449-964           -            162 27528at314147        -            251   2.2e-07   26.6   0.1   1   1   9.2e-09   6.2e-07   25.2   0.1    85   200     5   108     1   114 0.82 -
contig_34501_pilon:2315-1617          -            233 27528at314147        -            251   2.8e-07   26.3   0.1   1   1   2.1e-08   1.4e-06   24.0   0.1    84   199    22   125    10   133 0.84 -
NW_025965099.1_RagTag:15123-16034     -            304 27528at314147        -            251   3.4e-07   26.0   0.4   1   1   2.9e-08   1.9e-06   23.5   0.4    81   201   117   225    58   273 0.78 -
NW_025965287.1_RagTag:77543-78792     -            357 27528at314147        -            251     6e-07   25.2   0.2   1   1   2.9e-08     2e-06   23.5   0.2    85   204    36   150    27   156 0.83 -
NW_025965313.1_RagTag:91187-92660     -            198 27528at314147        -            251   6.6e-06   21.8   0.0   1   1   2.7e-07   1.8e-05   20.4   0.0    93   203    71   191    53   197 0.74 -
NW_025965499.1_RagTag:3947-3072       -            292 27528at314147        -            251   8.9e-06   21.4   0.2   1   1   9.9e-07   6.6e-05   18.5   0.2    84   200    93   197    37   208 0.81 -
NW_025965401.1_RagTag:66129-68169     -            216 27528at314147        -            251   1.4e-05   20.7   0.0   1   1     3e-07     2e-05   20.2   0.0    85   200    16   128    10   142 0.79 -
NW_025965256.1_RagTag:50807-50322     -            106 27528at314147        -            251   4.8e-05   19.0   0.0   1   1   7.7e-07   5.2e-05   18.9   0.0    83   132    37    86    12    91 0.85 -
NW_025965072.1_RagTag:103895-102523   -            267 27528at314147        -            251   0.00018   17.1   0.1   1   2       1.4        97   -1.7   0.0    60    77    42    59     9   105 0.49 -
NW_025965072.1_RagTag:103895-102523   -            267 27528at314147        -            251   0.00018   17.1   0.1   2   2   7.2e-06   0.00048   15.7   0.1   155   199   194   240   181   248 0.82 -
NW_025965039.1_RagTag:243302-241628   -            156 27528at314147        -            251    0.0008   15.0   0.0   1   2     0.018       1.2    4.6   0.0   108   125    48    65    26    84 0.80 -
NW_025965039.1_RagTag:243302-241628   -            156 27528at314147        -            251    0.0008   15.0   0.0   2   2   0.00094     0.063    8.8   0.0   162   197    87   119    80   130 0.77 -
NW_025965066.1_RagTag:88774-90354     -            181 27528at314147        -            251    0.0018   13.8   0.1   1   2    0.0034      0.23    6.9   0.0    88   121    88   121    51   132 0.86 -
NW_025965066.1_RagTag:88774-90354     -            181 27528at314147        -            251    0.0018   13.8   0.1   2   2     0.013      0.87    5.0   0.0   177   200   156   180   142   181 0.80 -
NW_025965334.1_RagTag:180570-180424   -             49 27528at314147        -            251    0.0018   13.8   0.1   1   1   2.8e-05    0.0019   13.8   0.1   160   199     4    41     1    47 0.75 -
NW_025965548.1_RagTag:8831-2086       -            436 27528at314147        -            251    0.0061   12.1   0.1   1   1   0.00021     0.014   10.9   0.1    19   132   245   366   239   374 0.65 -
NW_025965218.1_RagTag:1680171-1678010 -            316 27528at314147        -            251     0.013   10.9   0.0   1   1   0.00028     0.019   10.5   0.0   162   200   116   152   100   190 0.83 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/bgerda/guppy_SUP/busco_downloads/lineages/glires_odb10/hmms/27528at314147.hmm
# Target file:     /home/bgerda/guppy_SUP/busco_results_flye/run_glires_odb10/metaeuk_output/rerun_results/ragtag.scaffold.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/bgerda/guppy_SUP/busco_results_flye/run_glires_odb10/hmmer_output/rerun_results/27528at314147.out --cpu 1 /home/bgerda/guppy_SUP/busco_downloads/lineages/glires_odb10/hmms/27528at314147.hmm /home/bgerda/guppy_SUP/busco_results_flye/run_glires_odb10/metaeuk_output/rerun_results/ragtag.scaffold.fasta.modified.fas 
# Current dir:     /home/bgerda/guppy_SUP
# Date:            Sun May 21 17:47:48 2023
# [ok]
