#                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
contig_66008_pilon:1783-2643          -            287 6570at314147         -            934   4.3e-16   54.4   0.0   1   1   5.8e-18   5.5e-16   54.0   0.0    37   261    27   233     9   263 0.79 -
contig_37224_pilon:1729-2460          -            244 6570at314147         -            934   2.4e-15   51.9   0.1   1   1   3.1e-17   2.9e-15   51.7   0.1    20   257    25   243     9   244 0.81 -
NW_025965233.1_RagTag:123560-122163   -            466 6570at314147         -            934   1.3e-14   49.5   0.1   1   1     2e-16   1.8e-14   49.0   0.1    72   255    77   248    38   252 0.77 -
contig_34309_pilon:705-58             -            216 6570at314147         -            934   2.7e-14   48.5   0.0   1   1   3.5e-16   3.3e-14   48.2   0.0    31   215    44   207    19   211 0.82 -
NW_025965099.1_RagTag:15123-16034     -            304 6570at314147         -            934   1.9e-13   45.6   0.7   1   1   2.6e-15   2.5e-13   45.3   0.7    30   217    62   228    40   272 0.77 -
contig_34501_pilon:2315-1617          -            233 6570at314147         -            934   2.3e-12   42.1   0.0   1   1   2.9e-14   2.7e-12   41.8   0.0    74   215     2   128     1   154 0.83 -
NW_025965499.1_RagTag:3947-3072       -            292 6570at314147         -            934   4.9e-12   41.0   0.1   1   1   6.4e-14     6e-12   40.7   0.1    64   216    63   200    22   245 0.76 -
contig_31429_pilon:300-887            -            196 6570at314147         -            934   1.2e-11   39.7   0.2   1   1   1.7e-13   1.6e-11   39.3   0.2    20   212    26   196    11   196 0.76 -
NW_025965321.1_RagTag:4471412-4470762 -            217 6570at314147         -            934   4.6e-07   24.5   0.0   1   1   7.3e-09   6.9e-07   23.9   0.0   120   205   122   197    14   211 0.78 -
NW_025965218.1_RagTag:1680171-1678010 -            316 6570at314147         -            934   4.9e-07   24.4   0.0   1   1   5.9e-09   5.6e-07   24.2   0.0   175   254   116   196    99   269 0.86 -
contig_83342_pilon:1449-964           -            162 6570at314147         -            934   1.6e-06   22.7   0.0   1   1   2.4e-08   2.2e-06   22.2   0.0    98   219     6   114     2   131 0.78 -
NW_025965279.1_RagTag:87840-88469     -            210 6570at314147         -            934   3.6e-06   21.6   0.0   1   1   5.6e-08   5.3e-06   21.0   0.0   121   204    44   115    36   129 0.82 -
NW_025965313.1_RagTag:91187-92660     -            198 6570at314147         -            934   0.00026   15.4   0.0   1   1   3.3e-06   0.00031   15.1   0.0   107   208    73   182    39   190 0.71 -
NW_025965039.1_RagTag:243302-241628   -            156 6570at314147         -            934    0.0018   12.7   0.1   1   1   6.5e-05    0.0061   10.9   0.1   141   204    49   113    21   124 0.78 -
NW_025965256.1_RagTag:50807-50322     -            106 6570at314147         -            934    0.0041   11.5   0.0   1   1   4.6e-05    0.0044   11.3   0.0   120   148    60    88    34    94 0.87 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/bgerda/guppy_SUP/busco_downloads/lineages/glires_odb10/hmms/6570at314147.hmm
# Target file:     /home/bgerda/guppy_SUP/busco_results_flye/run_glires_odb10/metaeuk_output/rerun_results/ragtag.scaffold.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/bgerda/guppy_SUP/busco_results_flye/run_glires_odb10/hmmer_output/rerun_results/6570at314147.out --cpu 1 /home/bgerda/guppy_SUP/busco_downloads/lineages/glires_odb10/hmms/6570at314147.hmm /home/bgerda/guppy_SUP/busco_results_flye/run_glires_odb10/metaeuk_output/rerun_results/ragtag.scaffold.fasta.modified.fas 
# Current dir:     /home/bgerda/guppy_SUP
# Date:            Sun May 21 17:47:46 2023
# [ok]
