#                                                                                           --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                       accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#               ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
contig_10031_pilon:821-222          -            200 33824at314147        -            257   8.6e-05   18.2  23.8   1   6   0.00015      0.03    9.9   1.0   168   192     3    27     1    33 0.90 -
contig_10031_pilon:821-222          -            200 33824at314147        -            257   8.6e-05   18.2  23.8   2   6     0.059        12    1.4   0.1   171   192    34    55    29    60 0.88 -
contig_10031_pilon:821-222          -            200 33824at314147        -            257   8.6e-05   18.2  23.8   3   6     0.001      0.21    7.1   0.2   169   199    60    90    56    95 0.87 -
contig_10031_pilon:821-222          -            200 33824at314147        -            257   8.6e-05   18.2  23.8   4   6    0.0057       1.2    4.7   0.5   169   194    88   113    85   125 0.87 -
contig_10031_pilon:821-222          -            200 33824at314147        -            257   8.6e-05   18.2  23.8   5   6   0.00084      0.17    7.4   1.1   157   193   132   168   112   172 0.82 -
contig_10031_pilon:821-222          -            200 33824at314147        -            257   8.6e-05   18.2  23.8   6   6     0.033       6.7    2.2   0.1   168   192   171   195   168   198 0.89 -
NW_025965250.1_RagTag:54855-54238   -            206 33824at314147        -            257   0.00062   15.4  16.5   1   6    0.0011      0.23    7.0   0.0   171   195     9    33     3    39 0.85 -
NW_025965250.1_RagTag:54855-54238   -            206 33824at314147        -            257   0.00062   15.4  16.5   2   6    0.0034      0.69    5.4   0.1   172   194    38    60    33    64 0.89 -
NW_025965250.1_RagTag:54855-54238   -            206 33824at314147        -            257   0.00062   15.4  16.5   3   6    0.0038      0.77    5.3   0.3   169   198    63    94    60   112 0.79 -
NW_025965250.1_RagTag:54855-54238   -            206 33824at314147        -            257   0.00062   15.4  16.5   4   6     0.079        16    1.0   0.2   174   196    96   118    90   140 0.71 -
NW_025965250.1_RagTag:54855-54238   -            206 33824at314147        -            257   0.00062   15.4  16.5   5   6     0.025       5.2    2.6   0.1   168   195   118   145   112   149 0.87 -
NW_025965250.1_RagTag:54855-54238   -            206 33824at314147        -            257   0.00062   15.4  16.5   6   6     0.011       2.1    3.8   1.2   169   205   147   184   144   193 0.80 -
contig_43334_pilon:1190-1762        -            191 33824at314147        -            257   0.00077   15.1  13.7   1   5    0.0058       1.2    4.7   0.2   168   193    30    55    19    59 0.88 -
contig_43334_pilon:1190-1762        -            191 33824at314147        -            257   0.00077   15.1  13.7   2   5    0.0076       1.5    4.3   0.1   168   193    58    83    55    88 0.88 -
contig_43334_pilon:1190-1762        -            191 33824at314147        -            257   0.00077   15.1  13.7   3   5    0.0045      0.91    5.0   0.1   169   193    87   111    83   117 0.88 -
contig_43334_pilon:1190-1762        -            191 33824at314147        -            257   0.00077   15.1  13.7   4   5     0.014       2.9    3.4   0.1   169   192   115   138   111   142 0.89 -
contig_43334_pilon:1190-1762        -            191 33824at314147        -            257   0.00077   15.1  13.7   5   5    0.0031      0.62    5.6   0.2   166   194   140   168   133   187 0.86 -
NW_025965022.1_RagTag:271580-270999 -            194 33824at314147        -            257     0.001   14.7  11.2   1   5   0.00018     0.037    9.6   0.3   169   194     4    29     1    39 0.84 -
NW_025965022.1_RagTag:271580-270999 -            194 33824at314147        -            257     0.001   14.7  11.2   2   5      0.12        24    0.4   0.1   168   192    31    55    28    70 0.86 -
NW_025965022.1_RagTag:271580-270999 -            194 33824at314147        -            257     0.001   14.7  11.2   3   5     0.031       6.3    2.3   0.0   167   195    85   113    61   117 0.85 -
NW_025965022.1_RagTag:271580-270999 -            194 33824at314147        -            257     0.001   14.7  11.2   4   5   0.00049     0.098    8.2   0.2   166   216   112   163   104   177 0.75 -
NW_025965022.1_RagTag:271580-270999 -            194 33824at314147        -            257     0.001   14.7  11.2   5   5      0.25        51   -0.7   0.1   169   192   171   194   167   194 0.82 -
NW_025965190.1_RagTag:126348-126803 -            152 33824at314147        -            257     0.028   10.0   8.5   1   4     0.034       6.8    2.2   0.0   169   193     9    33     4    38 0.87 -
NW_025965190.1_RagTag:126348-126803 -            152 33824at314147        -            257     0.028   10.0   8.5   2   4      0.04       8.1    1.9   0.5   171   195    39    63    35    82 0.87 -
NW_025965190.1_RagTag:126348-126803 -            152 33824at314147        -            257     0.028   10.0   8.5   3   4      0.11        21    0.6   0.1   169   193    93   117    87   122 0.85 -
NW_025965190.1_RagTag:126348-126803 -            152 33824at314147        -            257     0.028   10.0   8.5   4   4   0.00066      0.13    7.8   0.1   168   193   120   145   117   151 0.87 -
NW_025965281.1_RagTag:529347-527455 -            631 33824at314147        -            257     0.094    8.3  12.7   1   4       1.3   2.5e+02   -3.0   0.1   174   194   342   362   340   365 0.89 -
NW_025965281.1_RagTag:529347-527455 -            631 33824at314147        -            257     0.094    8.3  12.7   2   4     0.071        14    1.1   0.2   175   198   372   395   366   399 0.87 -
NW_025965281.1_RagTag:529347-527455 -            631 33824at314147        -            257     0.094    8.3  12.7   3   4   0.00011     0.023   10.3   0.5   169   208   452   495   442   507 0.78 -
NW_025965281.1_RagTag:529347-527455 -            631 33824at314147        -            257     0.094    8.3  12.7   4   4      0.02       3.9    3.0   0.2   169   194   511   536   502   540 0.88 -
contig_31119_pilon:1895-1227        -            223 33824at314147        -            257      0.22    7.1   6.2   1   4     0.031       6.2    2.3   0.1   169   203    77   112    57   115 0.72 -
contig_31119_pilon:1895-1227        -            223 33824at314147        -            257      0.22    7.1   6.2   2   4       0.2        40   -0.3   0.2   167   194   131   158   127   171 0.81 -
contig_31119_pilon:1895-1227        -            223 33824at314147        -            257      0.22    7.1   6.2   3   4      0.43        86   -1.4   0.0   167   192   159   184   155   190 0.83 -
contig_31119_pilon:1895-1227        -            223 33824at314147        -            257      0.22    7.1   6.2   4   4     0.003      0.61    5.6   0.0   168   200   188   220   183   222 0.87 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/bgerda/guppy_SUP/busco_downloads/lineages/glires_odb10/hmms/33824at314147.hmm
# Target file:     /home/bgerda/guppy_SUP/busco_results_flye/run_glires_odb10/metaeuk_output/rerun_results/ragtag.scaffold.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/bgerda/guppy_SUP/busco_results_flye/run_glires_odb10/hmmer_output/rerun_results/33824at314147.out --cpu 1 /home/bgerda/guppy_SUP/busco_downloads/lineages/glires_odb10/hmms/33824at314147.hmm /home/bgerda/guppy_SUP/busco_results_flye/run_glires_odb10/metaeuk_output/rerun_results/ragtag.scaffold.fasta.modified.fas 
# Current dir:     /home/bgerda/guppy_SUP
# Date:            Sun May 21 17:47:50 2023
# [ok]
